agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxNFQAgent,sweep_c5,10,0.022529044246766668,0.06619263111127971,0.020931947863096625,0.0006998600438237,0.2109009027481079,0.00144935026764865,0.001024665078148225,0.002722018485655925,RMaxNFQAgent,0.99,,,,,,0.132293,11.089,31.0,33.0,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",,0,0,100,128,1,9,0,1000000,8,True,4096
DQNAgent,sweep_c72,10,0.02220893464982504,0.008415398051639978,0.0026611825260125605,0.0153279583901166,0.0429176092147827,0.0191375315189361,0.01720624184235925,0.022131798323243777,DQNAgent,0.99,190413.0,0.0383384,0.947233,,,0.401659,1.83067,,,,,64.0,,,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,0,0,1000000,16,True,4
DRMAgent,sweep_c78,10,0.02202057549729938,0.02242712422823055,0.007092079392875447,0.0025979217607527,0.0568404532968997,0.010512788314372249,0.0039446525042876,0.042790122795850025,DRMAgent,0.99,,,,5.0,154.0,0.0250634,13.3213,,,1.0,1.0,64.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,2,0,1000000,32,True,64
DQNAgent,sweep_c65,10,0.02161445692181582,0.0015725812447270093,0.0004972938539000004,0.0195708330720663,0.0256130248308181,0.02141082100570195,0.0212639113888144,0.021627930458635026,DQNAgent,0.99,276828.0,0.0239328,0.328383,,,0.16469,10.6785,,,,,32768.0,,,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,7,0,1000000,16,True,16
DQNAgent,sweep_c40,10,0.020290202088653977,0.002423234597139986,0.00076629406318829,0.0178979821503162,0.0260938592255115,0.01982805971056215,0.0188912423327565,0.020244920626282623,DQNAgent,0.99,452885.0,0.0459855,0.831229,,,5.93709e-05,12.0296,,,,,256.0,,,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,4,0,1000000,256,True,256
DRMAgent,sweep_c51,10,0.02013433949905443,0.03376958381836143,0.010678880050198795,0.0002999700082,0.1000289693474769,0.0037947980454191,0.001549175416585025,0.01577196945436295,DRMAgent,0.99,,,,5.0,314.0,0.000191701,1.61206,,,1.0,1.0,64.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,5,0,1000000,1,True,1024
DRMAgent,sweep_c69,10,0.019510963559150652,0.001689146565766719,0.0005341550449674234,0.0174811277538537,0.0233158059418201,0.0191181013360619,0.018745654262602274,0.020056939218193275,DRMAgent,0.99,,,,5.0,492.0,0.000102174,2.22426,,,1.0,1.0,16384.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,5,0,1000000,128,True,16
RMaxNFQAgent,sweep_c1,10,0.01892055589705701,0.0102692499944268,0.0032474219844060123,0.0085682971403002,0.0462854914367198,0.01623154059052465,0.013988988008350125,0.0199884916655719,RMaxNFQAgent,0.99,,,,,,0.000129897,7.81796,27.0,145.0,,,,,,1.0,2048,FlatteningReplayBuffer,"(400,)",,0,0,100,32,1,4,0,1000000,512,True,256
RMaxNFQAgent,sweep_c20,10,0.01807801653631027,0.013332668350143568,0.0042161599274093,0.006185155827552,0.048607051372528,0.013400834053754751,0.0091681159101426,0.021745650563389028,RMaxNFQAgent,0.99,,,,,,0.212023,2.95666,72.0,105.0,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",,0,0,100,64,1,5,0,1000000,4,True,256
RMaxNFQAgent,sweep_c63,10,0.017766253079753314,0.01122170672193089,0.0035486152475723387,0.0015992004191502,0.0380102768540382,0.01905994396656745,0.00803355057723815,0.024449404329061425,RMaxNFQAgent,0.99,,,,,,0.183918,13.8818,54.0,54.0,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",,0,0,100,32,1,0,0,1000000,2,True,4096
DQNAgent,sweep_c0,10,0.017711938731372306,0.0031262176387705084,0.0009885968199908318,0.0131461005657911,0.0224228594452142,0.016955843195319148,0.015431279316544474,0.0200200211256742,DQNAgent,0.99,136746.0,0.0418057,0.830568,,,0.096538,7.34032,,,,,16384.0,,,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,3,0,1000000,32,True,256
DRMAgent,sweep_c83,10,0.017127188574522688,0.0017274723581424106,0.0005462747246712135,0.0148243959993124,0.0202581919729709,0.01689522154629225,0.016084924805909374,0.018013215623795927,DRMAgent,0.99,,,,5.0,414.0,0.000199282,11.9542,,,1.0,1.0,512.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,4,0,1000000,512,True,64
DQNAgent,sweep_c29,10,0.0164657905697822,0.0032855459134333875,0.0010389808443507912,0.0081844497472047,0.0195805579423904,0.017513289116322897,0.015471667749807174,0.018298400565981802,DQNAgent,0.99,288563.0,0.0382962,0.502672,,,0.625644,4.47176,,,,,256.0,,,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,3,0,1000000,8,True,16
DRMAgent,sweep_c66,10,0.016057644411921472,0.0018319408752473557,0.000579310570454402,0.0133386421948671,0.0198570284992456,0.0161570720374584,0.01470147049985825,0.016999294515699124,DRMAgent,0.99,,,,5.0,324.0,0.00576144,0.962071,,,1.0,1.0,16384.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,8,0,1000000,64,True,128
DQNAgent,sweep_c76,10,0.014786569029092738,0.0007525249467459055,0.00023796928278139762,0.0136427003890275,0.0161226112395524,0.01483915932476515,0.014242303557693951,0.015136427246034076,DQNAgent,0.99,321224.0,0.0180341,0.746652,,,2.1698e-06,9.22635,,,,,1024.0,,,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,2,0,1000000,64,True,1
DQNAgent,sweep_c98,10,0.01478333473205563,0.0012610076834039612,0.00039876564265290266,0.0123542891815304,0.0163216553628444,0.014536775182932601,0.01408731890842315,0.015995802823454128,DQNAgent,0.99,205629.0,0.0401832,0.945055,,,1.76836e-06,0.146341,,,,,256.0,,,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,5,0,1000000,256,True,2
DQNAgent,sweep_c56,10,0.013464261125773142,0.001988646881258228,0.0006288653606566414,0.0111642740666866,0.0176049340516328,0.0135915428400039,0.0117356746923178,0.014537872979417374,DQNAgent,0.99,172433.0,0.0656372,0.914887,,,5.61514e-05,8.93599,,,,,256.0,,,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,5,0,1000000,256,True,4
RMaxNFQAgent,sweep_c72,10,0.013352798204868972,0.0019287102901887295,0.0006099117463600691,0.0115376962348818,0.0173697266727685,0.012829580809921,0.011939994059503025,0.013872604817151975,RMaxNFQAgent,0.99,,,,,,0.000158007,1.17071,84.0,68.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,16,1,0,0,1000000,64,True,2048
RMaxNFQAgent,sweep_c61,10,0.013238396495580621,0.0033235346249574998,0.0010509939297299194,0.0079728923738002,0.0167775247246027,0.0138618042692542,0.0105752293020486,0.0161813688464462,RMaxNFQAgent,0.99,,,,,,0.0457969,14.3692,9.0,21.0,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",,0,0,100,256,1,4,0,1000000,1,True,8
DQNAgent,sweep_c81,10,0.013096108380705079,0.002781355809638334,0.0008795419341798838,0.0097706876695156,0.0189653467386961,0.0121985943987965,0.011354031041264475,0.01476703817024825,DQNAgent,0.99,202678.0,0.0580129,0.510925,,,0.0201144,7.28306,,,,,1024.0,,,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,7,0,1000000,16,True,1
DQNAgent,sweep_c11,10,0.012805025093257361,0.0009023338175468477,0.00028534300732428465,0.0116615174338221,0.0148376813158392,0.0127559774555265,0.012233695015311175,0.01295691845007235,DQNAgent,0.99,411579.0,0.0123557,0.598292,,,1.01477e-05,12.8443,,,,,256.0,,,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,3,0,1000000,512,True,1
DRMAgent,sweep_c10,10,0.01248765238560732,0.005668361460471772,0.001792493281620929,0.0070837074890732,0.0233709644526243,0.00976825552061195,0.008922763168811774,0.016520171659067225,DRMAgent,0.99,,,,5.0,141.0,0.000809448,1.32736,,,1.0,1.0,2048.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,3,0,1000000,128,True,8192
DRMAgent,sweep_c55,10,0.012194429733790412,0.011472853018641057,0.0036280346799243968,0.0020987407770007,0.031383030116558,0.007729633245617101,0.002647430053912075,0.01817466830834745,DRMAgent,0.99,,,,5.0,462.0,0.000741099,14.1773,,,1.0,1.0,64.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,0,0,1000000,8,True,4096
DRMAgent,sweep_c99,10,0.01214775950647885,0.006271916601353253,0.001983354175489858,0.0062880525365471,0.0257451236248016,0.00982475606724615,0.007581714191474,0.014283208176493575,DRMAgent,0.99,,,,5.0,415.0,0.00184134,5.56811,,,1.0,1.0,2048.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,9,0,1000000,4,True,4
DQNAgent,sweep_c24,10,0.00977203063666816,0.000717263985209738,0.00022681878768720972,0.0086765736341476,0.0106648057699203,0.00987088587135075,0.00917682121507815,0.01041821716353295,DQNAgent,0.99,250354.0,0.018585,0.781978,,,6.09802e-05,9.45182,,,,,4096.0,,,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,8,0,1000000,128,True,8192
DQNAgent,sweep_c18,10,0.00917491056025023,0.0013227828083793535,0.00041830065241928193,0.00768309738487,0.0120553951710462,0.00877804495394225,0.00850351992994545,0.009574597235769,DQNAgent,0.99,388457.0,0.0130858,0.620568,,,0.0119671,8.21036,,,,,64.0,,,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,1,0,1000000,128,True,512
DQNAgent,sweep_c59,10,0.008783536963164747,0.0022999511283816306,0.0007273084072760286,0.0061882422305643,0.0140354372560977,0.008376024663448299,0.007208602502942,0.009495564037933876,DQNAgent,0.99,186893.0,0.0275565,0.713754,,,0.294172,3.79607,,,,,128.0,,,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,5,0,1000000,256,True,64
RMaxNFQAgent,sweep_c23,10,0.008758486155420488,0.004310256730037954,0.0013630228566989429,0.0050872815772891,0.0196986105293035,0.00702505861409,0.006129280314780725,0.0100873645860701,RMaxNFQAgent,0.99,,,,,,0.0230398,4.57281,69.0,123.0,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",,0,0,100,512,1,3,0,1000000,512,True,1024
DQNAgent,sweep_c30,10,0.00791234294883902,0.0008580020251339392,0.0002713240636460284,0.0064870258793234,0.009078212082386,0.0081823929212987,0.007335501490160775,0.008479014737531525,DQNAgent,0.99,212376.0,0.0127254,0.666135,,,1.14846e-05,4.55846,,,,,2048.0,,,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,8,0,1000000,256,True,128
DRMAgent,sweep_c84,10,0.00786428959108885,0.0016472858553648144,0.0005209175260331513,0.0051932488568127,0.0104738157242536,0.007784312358126001,0.006937792175449349,0.009079775540158125,DRMAgent,0.99,,,,5.0,18.0,0.0054663,5.51779,,,1.0,1.0,256.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,1,0,1000000,8,True,512
DRMAgent,sweep_c95,10,0.0072195273729448286,0.01028959880062802,0.0032538568419321332,9.999999747378752e-05,0.0272412076592445,0.0004999250231776,0.0003999600012321,0.011803522706031726,DRMAgent,0.99,,,,5.0,325.0,4.06317e-05,1.86908,,,1.0,1.0,64.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,1,0,1000000,4,True,8
DRMAgent,sweep_c34,10,0.007172035705298151,0.000873134732899312,0.0002761094460164579,0.0053897593170404,0.0081762885674834,0.0071827615611255,0.006635387311689475,0.007926803082227674,DRMAgent,0.99,,,,5.0,92.0,6.11916e-05,4.55846,,,1.0,1.0,2048.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,9,0,1000000,256,True,128
DRMAgent,sweep_c98,10,0.00714291930198664,0.0007497124568405231,0.00023707989538167363,0.0059874262660741,0.0081795509904623,0.0072817655745893006,0.0066354020964354,0.00758256041444835,DRMAgent,0.99,,,,5.0,266.0,0.00960494,5.66063,,,1.0,1.0,512.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,4,0,1000000,512,True,4
DQNAgent,sweep_c88,10,0.0065086782444268,0.0007373312572285619,0.00023316461628777462,0.0057918913662433,0.00768309738487,0.00609024567529555,0.005916417459957276,0.00721075315959745,DQNAgent,0.99,252799.0,0.0355842,0.529117,,,6.53596e-05,8.7727,,,,,1024.0,,,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,2,0,1000000,256,True,32
DQNAgent,sweep_c90,10,0.0059687456116079805,0.0007757846820346698,0.00024532465690990657,0.0048921722918748,0.0071841948665678,0.0059399022720753505,0.00541565602179615,0.006561684771440875,DQNAgent,0.99,70273.0,0.0222633,0.978515,,,0.0338196,11.4235,,,,,512.0,,,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,4,0,1000000,512,True,1024
RMaxNFQAgent,sweep_c65,10,0.0059313929872586695,0.0034164440790593453,0.0010803744788423898,0.0019988007843494,0.0141223268583416,0.0050889342091977,0.0039442733977920995,0.007275582407601125,RMaxNFQAgent,0.99,,,,,,0.478855,4.1625,92.0,181.0,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",,0,0,100,32,1,3,0,1000000,32,True,32
DQNAgent,sweep_c35,10,0.0057598505169152905,0.0010495590593994463,0.0003318997166566206,0.0036955652758479,0.0072832484729588,0.0059393092524260005,0.005092952284030575,0.00641327921766785,DQNAgent,0.99,209642.0,0.0149846,0.773845,,,0.000463346,3.18776,,,,,1024.0,,,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,4,0,1000000,512,True,2
DRMAgent,sweep_c80,10,0.00558912083506578,0.0007344498758128826,0.0002322534434796519,0.0049920128658413,0.0073808101005852,0.005439659813418899,0.005042047589085975,0.005663246847689075,DRMAgent,0.99,,,,5.0,60.0,0.796583,10.9338,,,1.0,1.0,1024.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,4,0,1000000,512,True,8
DQNAgent,sweep_c87,10,0.005531859397888141,0.0009381893932863567,0.0002966815359396371,0.0037950663827359,0.0067871045321226,0.0056423905771225,0.0051932488568127,0.006040188367478525,DQNAgent,0.99,387548.0,0.0252635,0.569286,,,1.96698e-06,5.44768,,,,,32768.0,,,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,2,0,1000000,8,True,256
DRMAgent,sweep_c74,10,0.00530780544504518,0.0027164262420883377,0.0008590094020851091,0.003097522072494,0.0127413896843791,0.0045427416916936,0.00407011585775755,0.005214804899878776,DRMAgent,0.99,,,,5.0,175.0,0.00134813,13.3714,,,1.0,1.0,512.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,1,0,1000000,64,True,16
DQNAgent,sweep_c63,10,0.00495247864164408,0.0007813578644626071,0.0002470870519386975,0.0037954454310238,0.0059904153458774,0.00529100536368785,0.0041944349650293,0.005491488263942275,DQNAgent,0.99,115679.0,0.0481333,0.614362,,,0.0795409,1.80541,,,,,1024.0,,,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,4,0,1000000,512,True,64
DQNAgent,sweep_c12,10,0.004904533387161739,0.0008300075329600475,0.0002624714279251028,0.0034975516609847,0.0059922100044786,0.004893618403002601,0.00444599869661025,0.0056186846923083,DQNAgent,0.99,63754.0,0.168321,0.431964,,,5.42753e-06,1.46382,,,,,4096.0,,,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,9,0,1000000,512,True,8
DRMAgent,sweep_c38,10,0.00475027028005563,0.0022400164619860454,0.0007083554016147882,0.0026978417299687,0.0106584317982196,0.00409385934472075,0.0038448169361798997,0.0044926770497113,DRMAgent,0.99,,,,5.0,300.0,0.000314219,3.38005,,,1.0,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,0,0,1000000,64,True,32
DRMAgent,sweep_c20,10,0.00449321160558606,0.0005038183577371205,0.00015932135374548167,0.0036963035818189,0.0054895696230232,0.0044939382933080006,0.004169360268861,0.0047664132434874,DRMAgent,0.99,,,,5.0,379.0,0.00163368,3.67794,,,1.0,1.0,256.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,6,0,1000000,512,True,1024
DRMAgent,sweep_c50,10,0.004449855978600629,0.002645530406544509,0.0008365901703911871,0.0013994402252137,0.0083732055500149,0.00404359551612285,0.0019484716467558752,0.0066574965603649,DRMAgent,0.99,,,,5.0,214.0,0.000800428,10.7861,,,1.0,1.0,32768.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,0,0,1000000,32,True,1
DRMAgent,sweep_c0,10,0.0044160505465697004,0.004872109940755202,0.0015406964423534462,0.0007998400251381,0.0134328361600637,0.001299220486544,0.001199670077767175,0.008225573634263076,DRMAgent,0.99,,,,5.0,433.0,0.0298039,0.703217,,,1.0,1.0,4096.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,2048,1,5,0,1000000,64,True,128
RMaxNFQAgent,sweep_c81,10,0.004411876065569189,0.005087645806724923,0.0016088548677455556,9.999999747378752e-05,0.0152859957888722,0.00204660138115285,0.00079965265467755,0.0062433058628812,RMaxNFQAgent,0.99,,,,,,0.16469,0.503672,5.0,204.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,1024,1,0,0,1000000,128,True,2048
DRMAgent,sweep_c29,10,0.00429311108309771,0.0011670131236486947,0.00036904195300375856,0.0027974823024123,0.0062849163077771,0.0045924226287752,0.00317162857390935,0.00499113323166965,DRMAgent,0.99,,,,5.0,447.0,4.40026e-05,0.730234,,,1.0,1.0,64.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,2,0,1000000,256,True,32
DRMAgent,sweep_c2,10,0.004264831068576275,0.012749754205131077,0.004031826289552385,9.999999747378752e-05,0.0405485406517982,0.0001999999949475,9.999999747378752e-05,0.0004499175192904,DRMAgent,0.99,,,,5.0,51.0,0.202266,7.13493,,,1.0,1.0,2048.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,8,0,1000000,64,True,512
RMaxNFQAgent,sweep_c98,10,0.00411398215219373,0.0007648229879797698,0.00024185826488716547,0.0027969232760369,0.0057884231209754,0.00404492148663845,0.0038195552187971,0.004367904039099775,RMaxNFQAgent,0.99,,,,,,1.05408e-06,0.603386,83.0,33.0,,,,,,1.0,8192,FlatteningReplayBuffer,"(400,)",,0,0,100,128,1,8,0,1000000,512,True,256
RMaxNFQAgent,sweep_c32,10,0.004069841920863791,0.002806932070712001,0.000887629858082273,0.0018990504322573,0.0107441302388906,0.0028975221794098503,0.0026474774349480503,0.003620163945015425,RMaxNFQAgent,0.99,,,,,,4.18466e-05,12.0975,57.0,60.0,,,,,,1.0,4096,FlatteningReplayBuffer,"(400,)",,0,0,100,64,1,0,0,1000000,256,True,2
DRMAgent,sweep_c45,10,0.0039227661211043,0.0019384545268166839,0.0006129931445404666,0.0021984609775245,0.009264794178307,0.0033957603154703498,0.003221052291337325,0.0037446675123645997,DRMAgent,0.99,,,,5.0,154.0,0.0301889,5.02586,,,1.0,1.0,8192.0,True,1.0,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,3,0,1000000,128,True,256
DQNAgent,sweep_c26,10,0.00385631863027806,0.0004109326010609924,0.0001299482984170061,0.0032976916991174,0.0045954044908285,0.0038964932318776,0.0035215683165006,0.004145340295508474,DQNAgent,0.99,193358.0,0.0291655,0.481769,,,1.63861e-05,13.6568,,,,,32768.0,,,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,1,0,1000000,512,True,2048
DRMAgent,sweep_c77,10,0.0038124975399113797,0.0017835030644982868,0.0005639931897704776,0.0017989206826314,0.0075757578015327,0.0036438709357752997,0.00262231024680655,0.0046402406878769,DRMAgent,0.99,,,,5.0,324.0,0.0241064,7.20306,,,1.0,1.0,512.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,2,0,1000000,128,True,128
DQNAgent,sweep_c14,10,0.0037563278339802796,0.0006399518359729655,0.00020237053944810476,0.0027980413287878,0.0047932895831763,0.00369685271289195,0.00327238207682965,0.0041707268683239,DQNAgent,0.99,184654.0,0.0902792,0.45458,,,3.4224e-05,2.78674,,,,,4096.0,,,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,8,0,1000000,512,True,2048
DQNAgent,sweep_c21,10,0.0035219408789998303,0.006429409395844196,0.0020331577700554776,0.0001999999949475,0.0215308647602796,0.0015993503038771,0.0007499025232391,0.002398081618593925,DQNAgent,0.99,136909.0,0.045482,0.332746,,,0.00810965,6.75083,,,,,256.0,,,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,0,0,1000000,512,True,1
DRMAgent,sweep_c6,10,0.00347577945794906,0.0004353426781007959,0.0001376674425476021,0.0028971028514206,0.0042935595847666,0.0034463440533727,0.003121725982055,0.0037436962011269752,DRMAgent,0.99,,,,5.0,478.0,4.4033e-06,4.43725,,,1.0,1.0,16384.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,4,0,1000000,256,True,4096
DQNAgent,sweep_c23,10,0.0030979664297773896,0.0005111731321497223,0.00016164713762753657,0.0021991203539073,0.0039960038848221,0.0030481661669909503,0.002848575648385975,0.003372721548657775,DQNAgent,0.99,8492.0,0.0101161,0.59224,,,0.402962,14.7056,,,,,64.0,,,,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,6,0,1000000,2,True,8192
DRMAgent,sweep_c37,10,0.00299686635844402,0.0003488043340397016,0.00011030161533036572,0.0023980815894901,0.0035953260958194,0.0030468034092336,0.002772354986518575,0.003196404082700525,DRMAgent,0.99,,,,5.0,384.0,2.2962e-06,1.56134,,,1.0,1.0,64.0,True,1.0,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,4,0,1000000,128,True,4096
RMaxNFQAgent,sweep_c2,10,0.00299636997515331,0.0008831556106361023,0.00027927832579669094,0.0018988606752827,0.0049895220436155,0.0027472528163343503,0.002422819496132375,0.003395740408450325,RMaxNFQAgent,0.99,,,,,,0.633098,13.5814,77.0,159.0,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",,0,0,100,32,1,1,0,1000000,32,True,256
DRMAgent,sweep_c4,10,0.0029855609493096803,0.0017525986777402031,0.0005542203645858485,0.0002999700082,0.0057866903953254,0.0025477220769971,0.0019986509578301752,0.0040937695885076755,DRMAgent,0.99,,,,5.0,369.0,0.0155844,9.21727,,,1.0,1.0,64.0,True,1.0,,4096,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,0,0,1000000,32,True,8
RMaxNFQAgent,sweep_c99,10,0.00273631080053742,0.001187720736862775,0.00037559027526998793,0.0010996700730174,0.0045908181928098,0.00229780212976035,0.0020234861294738497,0.003668695921078275,RMaxNFQAgent,0.99,,,,,,0.274827,3.2963,58.0,53.0,,,,,,1.0,16384,FlatteningReplayBuffer,"(400,)",,0,0,100,32,1,3,0,1000000,32,True,256
DQNAgent,sweep_c95,10,0.00272618837188924,0.0016711082452231939,0.0005284508271592487,0.0015993602573871,0.0069797588512301,0.0021486958721652,0.001749332761391975,0.0026731861871667002,DQNAgent,0.99,33150.0,0.0531404,0.547394,,,0.00526661,3.69786,,,,,64.0,,,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,4,0,1000000,32,True,8192
DQNAgent,sweep_c66,10,0.0026278368895873,0.000558911128578685,0.0001767432175923872,0.0015990405809134,0.0036955652758479,0.00259830616414545,0.002398141485173175,0.0029471926973201,DQNAgent,0.99,45700.0,0.0194788,0.770783,,,0.139108,1.14979,,,,,64.0,,,,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,4,0,1000000,256,True,2
DQNAgent,sweep_c36,10,0.00255838409066194,0.0005711337040186425,0.00018060833531873723,0.0016993202734738,0.0035967628937214,0.00244890048634255,0.0022487557143903753,0.00277333596022795,DQNAgent,0.99,80342.0,0.0641337,0.564622,,,1.47447e-05,14.8315,,,,,128.0,,,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,3,0,1000000,512,True,1024
DQNAgent,sweep_c74,10,0.00241724676452571,0.001232324998599578,0.00038969538131384743,0.0014992504147812,0.0056829513050615,0.0019990005530416497,0.001749252813169675,0.0023488255683332,DQNAgent,0.99,110505.0,0.0293006,0.403251,,,0.322814,6.71745,,,,,256.0,,,,65536,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,4,0,1000000,128,True,2048
RMaxNFQAgent,sweep_c14,10,0.0023881584405898502,0.0004197135806157996,0.0001327250879650623,0.0016989805735647,0.0028976819012314,0.0024980015587061,0.0020236659038345498,0.002598116465378475,RMaxNFQAgent,0.99,,,,,,0.0490337,6.6789,42.0,32.0,,,,,,1.0,1024,FlatteningReplayBuffer,"(400,)",,0,0,100,64,1,9,0,1000000,8,True,8192
DRMAgent,sweep_c35,10,0.0023081375518813297,0.00044266963724341177,0.00013998443046896812,0.0013993002939969,0.0029970030300319,0.0022981615038588,0.00212367082713165,0.002622579690068925,DRMAgent,0.99,,,,5.0,173.0,5.41877e-06,10.524,,,1.0,1.0,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,9,0,1000000,16,True,2048
RMaxNFQAgent,sweep_c85,10,0.002302727003552679,0.004879589064685872,0.0015430615490058049,9.999999747378752e-05,0.0161306280642747,0.0007497750630136499,0.00044991001050215,0.0012741381069645,RMaxNFQAgent,0.99,,,,,,0.437841,6.34949,69.0,143.0,,,,,,1.0,4096,FlatteningReplayBuffer,"(400,)",,0,0,100,2048,1,8,0,1000000,32,True,4
DRMAgent,sweep_c40,10,0.00225675293477246,0.0017508943343520651,0.000553681403883692,0.0008999099954962,0.0070773526094853,0.001699065498542,0.001549182954477075,0.002048565977020125,DRMAgent,0.99,,,,5.0,132.0,0.00607945,9.38888,,,1.0,1.0,512.0,True,1.0,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,128,1,2,0,1000000,128,True,32
DQNAgent,sweep_c13,10,0.0021987028070725003,0.0004184891164380942,0.0001323378783935789,0.0016994901234284,0.0027983209583908,0.0021488106576725,0.00182417538599105,0.002597891725599725,DQNAgent,0.99,111402.0,0.0152408,0.42948,,,0.471036,14.0608,,,,,64.0,,,,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,256,1,8,0,1000000,64,True,8192
