agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c70,10,0.036386117711663196,0.0032982785724425703,0.0010430072646647193,0.030764665454626,0.0402836613357067,0.03752649202942845,0.03490838967263692,0.03852411266416307,DRMAgent,0.99,,,,5.0,172.0,0.000622799,4.51556,,,1.0,1024.0,True,1.0,,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,9,0,1000000,512,True,2
RMaxNFQAgent,sweep_c48,10,0.0344678875058889,0.018191112116059678,0.005752534745823385,0.0090700685977935,0.0619511716067791,0.0357547793537378,0.021179038099944578,0.0480316281318664,RMaxNFQAgent,0.99,,,,,,0.0425604,8.95275,48.0,241.0,,,,,1.0,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,9,0,1000000,256,True,2
DRMAgent,sweep_c8,10,0.03022027369588609,0.002048863625785564,0.0006479075672553275,0.0249801743775606,0.0323122516274452,0.03095331322401755,0.02978125214576715,0.031130999326705874,DRMAgent,0.99,,,,5.0,309.0,0.00169961,6.73034,,,1.0,1024.0,True,1.0,,65536,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,8,0,1000000,512,True,16
DRMAgent,sweep_c28,10,0.02972800135612484,0.0021732305715735567,0.0006872358486882015,0.0254606697708368,0.0329811386764049,0.0298247784376144,0.0291578718461096,0.0308345681987702,DRMAgent,0.99,,,,5.0,254.0,8.39607e-05,0.842869,,,1.0,8192.0,True,1.0,,65536,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,0,0,1000000,256,True,8192
RMaxNFQAgent,sweep_c26,10,0.02072039399936327,0.04547724014696624,0.014381166056286388,0.0,0.1323036253452301,0.00024998500157375,9.999999747378752e-05,0.00037494001298905,RMaxNFQAgent,0.99,,,,,,0.00810965,2.90229,5.0,33.0,,,,,1.0,16384,FlatteningReplayBuffer,"(33,)",,0,0,100,512,1,4,0,1000000,4,True,256
DRMAgent,sweep_c77,10,0.020487727783620322,0.0009698853576819689,0.0003067046799522108,0.0193644482642412,0.0224184114485979,0.02025922853499645,0.019832185935229025,0.020695285405963652,DRMAgent,0.99,,,,5.0,394.0,0.000308573,3.79457,,,1.0,256.0,True,1.0,,131072,FlatteningReplayBuffer,"(33,)",,0,0,100,64,1,3,0,1000000,256,True,32
RMaxNFQAgent,sweep_c65,10,0.01866650115698571,0.0037337782913255016,0.0011807243678680296,0.0137354433536529,0.026534654200077,0.017293569631874547,0.016400778666138573,0.02085864730179305,RMaxNFQAgent,0.99,,,,,,1.4908e-06,3.07966,44.0,119.0,,,,,1.0,32768,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,9,0,1000000,512,True,8
RMaxNFQAgent,sweep_c15,10,0.01604994172230359,0.009990787465048508,0.0031593644008213167,0.0044932602904737,0.0325499065220356,0.014359884429722952,0.00734870450105515,0.022123695351183373,RMaxNFQAgent,0.99,,,,,,0.0794462,6.17254,15.0,190.0,,,,,1.0,2048,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,5,0,1000000,512,True,8
RMaxNFQAgent,sweep_c61,10,0.01462357677519317,0.0016263760080925263,0.0005143052517424823,0.0124489590525627,0.0174811277538537,0.01433097478002305,0.013389409286901324,0.015734901418909375,RMaxNFQAgent,0.99,,,,,,0.377694,8.75422,85.0,111.0,,,,,1.0,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,3,0,1000000,256,True,256
RMaxNFQAgent,sweep_c88,10,0.01297304807230824,0.010126523507855202,0.003202287906406044,0.0062855430878698,0.0328223258256912,0.00817575724795455,0.0064348706509917255,0.0141127044335007,RMaxNFQAgent,0.99,,,,,,0.00462479,13.1606,34.0,150.0,,,,,1.0,8192,FlatteningReplayBuffer,"(33,)",,0,0,100,32,1,4,0,1000000,512,True,8
RMaxNFQAgent,sweep_c56,10,0.011441211635246818,0.00488107034964606,0.0015435299724395994,0.0049905180931091,0.0199009906500577,0.01198796462267635,0.007777105667628251,0.013893972616642675,RMaxNFQAgent,0.99,,,,,,0.000511474,7.32789,12.0,78.0,,,,,1.0,1024,FlatteningReplayBuffer,"(33,)",,0,0,100,16,1,4,0,1000000,512,True,1024
