parent_run_id,parent_name,eval_auc_mean,eval_auc_se,eval_last100_mean,eval_last100_se,eval_full_mean,eval_full_se,eval_total_sum_mean,eval_total_sum_se,eval_n_seeds,train_auc_mean,train_auc_se,train_last100_mean,train_last100_se,train_full_mean,train_full_se,train_total_sum_mean,train_total_sum_se,train_n_seeds,param.num_actions,param.m,param.initial_value,param.learning_rate,param.num_states,param.r_max,param.discount,param.horizon
7c9e1fe8f66b47dab1d3d42b01acaa39,rmax_dtp_planner_lr0p01_m_20_hz7,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134428315.08979797,93547.70028046,449.9998474121094,0.0,448.599454527537,0.3031022938853641,269159.67271652224,181.86137633121763,11,6,20,0.0,0.01,7,6.0,0.9,7
b3ad73a72fa94767bcb8d7b459cecfd9,rmax_dtp_planner_lr0p01_m_20_hz6,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134526999.11556244,36113.27851768098,449.9998474121094,0.0,448.92078186798096,0.12573429362426194,269352.46912078856,75.44057617455854,11,6,20,0.0,0.01,7,6.0,0.9,6
ac02400d493f445a842014487f5a94b4,rmax_dtp_planner_lr0p01_m_20_hz5,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134484386.56806946,78237.95261132861,449.9998474121094,0.0,448.771965274175,0.27073237965828745,269263.179164505,162.43942779497195,11,6,20,0.0,0.01,7,6.0,0.9,5
291a0e427b71409f93530448898c5245,rmax_dtp_planner_lr0p01_m_20_hz4,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134555592.07783937,160906.16071851263,449.9998474121094,0.0,449.05054403440164,0.5436323154817092,269430.3264206409,326.1793892890262,11,6,20,0.0,0.01,7,6.0,0.9,4
172981ffd9c14fdd99c1bda0d1f9c0a7,rmax_dtp_planner_lr0p01_m_20_hz3,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134484804.1376114,114890.28085339,449.9998474121094,0.0,448.8656015059153,0.39736628191871354,269319.3609035492,238.41976915122837,11,6,20,0.0,0.01,7,6.0,0.9,3
3c75d3178ccd434b9a18c415f501b758,rmax_dtp_planner_lr0p01_m_20_hz2,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134580476.77440643,55155.25866018287,449.9998474121094,0.0,449.1384238065084,0.20597781648621444,269483.054283905,123.58668989172692,11,6,20,0.0,0.01,7,6.0,0.9,2
013861c203fa492f98ae2c7baf658d11,rmax_dtp_planner_lr0p01_m_20_hz1,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134722615.9526825,18192.29386126622,449.9998474121094,0.0,449.6509250971476,0.12128195907510395,269790.55505828856,72.76917544506487,11,6,20,0.0,0.01,7,6.0,0.9,1
24edbee76614458684d3274a5aa6ac12,rmax_dtp_planner_lr0p01_m_15_hz7,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134642008.64748955,57591.18311863966,449.9998474121094,0.0,449.3631314770381,0.22313012152651526,269617.87888622284,133.87807291591042,11,6,15,0.0,0.01,7,6.0,0.9,7
d4707dbcd8a448cebf4c50bfb974383c,rmax_dtp_planner_lr0p01_m_15_hz6,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134517293.99309158,28602.844127489236,449.9998474121094,0.0,448.8603301054636,0.09530302883797176,269316.1980632782,57.181817302782946,11,6,15,0.0,0.01,7,6.0,0.9,6
ceb03cf798d84ddcae0f54f61524572d,rmax_dtp_planner_lr0p01_m_15_hz5,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134576779.6722412,37549.56709862283,449.9998474121094,0.0,449.13314603424067,0.11374784872147628,269479.8876205444,68.24870923288537,11,6,15,0.0,0.01,7,6.0,0.9,5
904c51b714764265afd33daf7a173d95,rmax_dtp_planner_lr0p01_m_15_hz4,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134619167.65800714,93310.43684169842,449.9998474121094,0.0,449.221578975439,0.3160614062852775,269532.94738526345,189.6368437711671,11,6,15,0.0,0.01,7,6.0,0.9,4
89cd6869b85149368b015f32d80185e5,rmax_dtp_planner_lr0p01_m_15_hz3,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134553331.85395896,64298.869259224375,449.9998474121094,0.0,449.03287110867103,0.20678529348635483,269419.72266520263,124.0711760918129,11,6,15,0.0,0.01,7,6.0,0.9,3
413cb6ce1ad1486590c5edf8f0fee3f6,rmax_dtp_planner_lr0p01_m_15_hz2,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134488778.98664474,44292.88117538814,449.9998474121094,0.0,448.90872689501447,0.1452640326200917,269345.23613700864,87.15841957205365,11,6,15,0.0,0.01,7,6.0,0.9,2
29882c47431e46f5a9b6f3bff2ac280c,rmax_dtp_planner_lr0p01_m_15_hz1,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134698654.94523048,5845.270601164396,449.9998474121094,0.0,449.4911850474676,0.03896847067442871,269694.71102848055,23.381082404657587,11,6,15,0.0,0.01,7,6.0,0.9,1
e42af24c74e842a8b9556555a15c09f8,rmax_dtp_planner_lr0p01_m_10_hz7,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134586926.28040314,53266.81105668543,449.9998474121094,0.0,449.1668583666484,0.17985500857155967,269500.115019989,107.91300514293427,11,6,10,0.0,0.01,7,6.0,0.9,7
8b88ccd86d2d429280360df5e96337f1,rmax_dtp_planner_lr0p01_m_10_hz6,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134605292.86710024,40351.55921889358,449.9998474121094,0.0,449.17569835035,0.14848821117189862,269505.41901021,89.09292670313987,11,6,10,0.0,0.01,7,6.0,0.9,6
1d6502f0f5ec4f3b99be83f3a452f90c,rmax_dtp_planner_lr0p01_m_10_hz5,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134577399.81098175,50971.15929938896,449.9998474121094,0.0,449.10743008931485,0.1759768259390655,269464.45805358887,105.58609556344062,11,6,10,0.0,0.01,7,6.0,0.9,5
e50c6456c7974afb8316a72c2949b648,rmax_dtp_planner_lr0p01_m_10_hz4,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134557763.90247345,58439.34546902861,449.9998474121094,0.0,449.0581957728068,0.20174167183109096,269434.9174636841,121.04500309865523,11,6,10,0.0,0.01,7,6.0,0.9,4
0e029b3344174e34a074a4a942a1e7e3,rmax_dtp_planner_lr0p01_m_10_hz3,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134570013.9760971,33951.08130405091,449.9998474121094,0.0,449.0364977149964,0.11561479208665446,269421.8986289978,69.36887525199404,11,6,10,0.0,0.01,7,6.0,0.9,3
ec3314460df747c19db2285791e79126,rmax_dtp_planner_lr0p01_m_10_hz2,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134484150.8239746,62878.612980011894,449.9998474121094,0.0,448.8151286621093,0.2017417894551745,269289.07719726564,121.0450736731059,11,6,10,0.0,0.01,7,6.0,0.9,2
fabb1a092f05420abc2868ca36b7cbec,rmax_dtp_planner_lr0p01_m_10_hz1,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134704821.24028206,8945.456840281802,449.9998474121094,0.0,449.5322936811447,0.05963637893521368,269719.37620868685,35.78182736112721,11,6,10,0.0,0.01,7,6.0,0.9,1
5b5fbc1b300e4267b38536f9bed46779,rmax_dtp_planner_lr0p01_m_5_hz7,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134636814.503479,18146.287164326146,449.9998474121094,0.0,449.2912272059122,0.06875308060838778,269574.7363235474,41.251848365032586,11,6,5,0.0,0.01,7,6.0,0.9,7
ed7205cfc5c441979b6c03f26876a999,rmax_dtp_planner_lr0p01_m_5_hz6,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134624022.97725677,27320.569076133517,449.9998474121094,0.0,449.3022344703674,0.08382124285750865,269581.34068222047,50.29274571450377,11,6,5,0.0,0.01,7,6.0,0.9,6
8d8e024540064db4bc61f2b1208b1d85,rmax_dtp_planner_lr0p01_m_5_hz5,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134693494.07758713,54415.03796763702,449.9998474121094,0.0,449.50015032641096,0.19214176099182861,269700.09019584657,115.28505659509655,11,6,5,0.0,0.01,7,6.0,0.9,5
687f3c0173314da3bf1b4600bf3f8403,rmax_dtp_planner_lr0p01_m_5_hz4,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134659076.27706528,42357.930780051625,449.9998474121094,0.0,449.4823605747223,0.24382707825534566,269689.4163448334,146.2962469532068,11,6,5,0.0,0.01,7,6.0,0.9,4
e1d27dac32154c09a5fed5499bdeaf85,rmax_dtp_planner_lr0p01_m_5_hz3,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134652826.07221603,21532.31230634978,449.9998474121094,0.0,449.35000166257225,0.09161653056478716,269610.00099754333,54.96991833887363,11,6,5,0.0,0.01,7,6.0,0.9,3
dedbfd30adbd42bfa874c62d6533ca9c,rmax_dtp_planner_lr0p01_m_5_hz1,134774954.29992676,0.0,449.9998474121094,0.0,449.9998474121094,0.0,269999.9084472656,0.0,11,134694147.8046894,6547.407347344749,449.9998474121094,0.0,449.46113744386037,0.04364938231562987,269676.6824663162,26.189629389379,11,6,5,0.0,0.01,7,6.0,0.9,1
de756006db044998b1e32eec2386a582,rmax_dtp_planner_lr0p2_m_5_hz7,134773829.29992676,1124.9999999999998,449.9998474121094,0.0,449.9923474121094,0.007499999999998863,269995.4084472656,4.5,11,134644458.06427002,30588.324545054977,449.9998474121094,0.0,449.34908373069766,0.10749545934871084,269609.4502384186,64.4972756092259,11,6,5,0.0,0.2,7,6.0,0.9,7
120709507a1e44ad990ee06cafc610ed,rmax_dtp_planner_lr0p03_m_5_hz5,134773829.29992676,1124.9999999999998,449.9998474121094,0.0,449.9923474121094,0.007499999999998863,269995.4084472656,4.5,11,134619638.8856411,28983.127263594342,449.9998474121094,0.0,449.2260010563533,0.10695396729728276,269535.60063381196,64.1723803783685,11,6,5,0.0,0.03,7,6.0,0.9,5
bc74810b1be147f4a8fe4464242f7fc6,rmax_dtp_planner_lr0p03_m_5_hz4,134773829.29992676,1124.9999999999998,449.9998474121094,0.0,449.9923474121094,0.0074999999999988635,269995.4084472656,4.5,11,134632545.8530426,22582.94547460889,449.9998474121094,0.0,449.3582101771037,0.0664054183600539,269614.9261062622,39.84325101603133,11,6,5,0.0,0.03,7,6.0,0.9,4
7cccb37d0a3143798eec13b79745378c,rmax_dtp_planner_lr0p01_m_1_hz1,134773765.92636108,6452.08674993229,449.9998474121094,0.0,449.9919249216715,0.04301391166621615,269995.15495300293,25.808346999729164,11,134737741.7957306,15697.694389420427,449.9998474121094,0.0,449.7797212346395,0.1324227737999436,269867.8327407837,79.45366427996679,11,6,1,0.0,0.01,7,6.0,0.9,1
ae8421e3709044949f0377b51be132fe,rmax_dtp_planner_lr0p1_m_5_hz7,134772816.79992676,2137.5,449.9998474121094,0.0,449.98559741210937,0.014249999999998406,269991.35844726564,8.549999999999999,11,134634089.74132538,25118.68796586032,449.9998474121094,0.0,449.2707907740275,0.08749422115525216,269562.4744644165,52.49653269315205,11,6,5,0.0,0.1,7,6.0,0.9,7
9bb942ab16164a28afd5e5023d81ba26,rmax_dtp_planner_lr0p1_m_5_hz4,134772816.79992676,2137.5,449.9998474121094,0.0,449.98559741210937,0.014249999999998408,269991.35844726564,8.549999999999999,11,134635329.0511608,26993.848601132126,449.9998474121094,0.0,449.27475923506415,0.08834221690302896,269564.8555410385,53.00533014181667,11,6,5,0.0,0.1,7,6.0,0.9,4
998164948f4949ccb32178e5217480fe,rmax_dtp_planner_lr0p05_m_1_hz1,134771085.42556763,3868.87435913086,449.9998474121094,0.0,449.9740549163818,0.025792495727540655,269984.4329498291,15.475497436523437,11,134718522.5028038,5449.305694685181,449.9998474121094,0.0,449.6236354312897,0.0363287046312337,269774.1812587738,21.797222778740725,11,6,1,0.0,0.05,7,6.0,0.9,1
33476bac5d0e476ea76eadd02ca24d46,rmax_dtp_planner_lr0p2_m_5_hz3,134769683.0127716,5271.287155151366,449.9998474121094,0.0,449.96470549774165,0.03514191436767646,269978.82329864503,21.085148620605466,11,134659314.9167061,59348.87935865283,449.9998474121094,0.0,449.56720118268333,0.3389901287471228,269740.32070961,203.3940772482731,11,6,5,0.0,0.2,7,6.0,0.9,3
36e9a25a37494130be17cc2ead9b5821,rmax_dtp_planner_lr0p01_m_5_hz2,134769683.0127716,5271.287155151366,449.9998474121094,0.0,449.96470549774165,0.03514191436767646,269978.82329864503,21.085148620605466,11,134637473.62937927,26830.431058904785,449.9998474121094,0.0,449.31433833567297,0.08449863187383425,269588.6030014038,50.69917912430047,11,6,5,0.0,0.01,7,6.0,0.9,2
74a42254c16d4162aca89734f1f1f9d5,rmax_dtp_planner_lr0p05_m_10_hz6,134768550.11062622,6404.189300537109,449.9998474121094,0.0,449.95715281677246,0.042694595336911334,269974.2916900635,25.616757202148438,11,134546750.49858093,50981.65610767157,449.9998474121094,0.0,449.0264516213735,0.16379789694229882,269415.8709728241,98.2787381653778,11,6,10,0.0,0.05,7,6.0,0.9,6
9b2849720a5c49de8518d700bf92c05c,rmax_dtp_planner_lr0p03_m_10_hz3,134768547.057724,6407.242202758789,449.9998474121094,0.0,449.95713246409093,0.042714948018391395,269974.2794784546,25.62896881103515,11,134467097.20449448,57925.88455120663,449.9998474121094,0.0,448.7560507500966,0.1844994947012209,269253.630450058,110.69969682073187,11,6,10,0.0,0.03,7,6.0,0.9,3
098d92ca41e34a51a201382df181995a,rmax_dtp_planner_lr0p05_m_5_hz2,134768062.7822876,6891.517639160155,449.9998474121094,0.0,449.95390396118165,0.045943450927734365,269972.342376709,27.56607055664062,11,134622717.70653725,33187.212963185884,449.9998474121094,0.0,449.2671879084904,0.09462138655501524,269560.3127450943,56.77283193300858,11,6,5,0.0,0.05,7,6.0,0.9,2
ae7be1e083494af3965900ea159b633e,rmax_dtp_planner_lr0p2_m_1_hz4,134767107.81822205,18918.008615390478,449.9998474121094,0.0,449.9475375340779,0.12612005743593738,269968.5225204468,75.67203446156192,11,134747684.69161987,7224.784340999864,449.9998474121094,0.0,449.8180500233968,0.048165228939999596,269890.8300140381,28.89913736399946,11,6,1,0.0,0.2,7,6.0,0.9,4
f87269eab43f483aad8e616b74f58812,rmax_dtp_planner_lr0p2_m_10_hz3,134766565.70415497,8388.59577178955,449.9998474121094,0.0,449.94392344029745,0.05592397181193291,269966.3540641785,33.5543830871582,11,134503802.3618698,72360.0522361599,449.9998474121094,0.0,448.8705369199117,0.23608792484970217,269322.322151947,141.6527549098221,11,6,10,0.0,0.2,7,6.0,0.9,3
3401628a99e14d238fc1a90d72b857a4,rmax_dtp_planner_lr0p05_m_5_hz6,134766109.67140198,7676.482425525781,449.9998474121094,0.0,449.9408832219442,0.05117654950350322,269964.5299331665,30.705929702103127,11,134608984.76142883,38606.063146573346,449.9998474121094,0.0,449.3059053522746,0.15934313925497295,269583.54321136477,95.60588355298236,11,6,5,0.0,0.05,7,6.0,0.9,6
6ccb742f12034be8ae4286af34a56a83,rmax_dtp_planner_lr0p1_m_5_hz3,134765580.48534393,9373.814582824705,449.9998474121094,0.0,449.93735531489057,0.06249209721883062,269962.4131889343,37.49525833129882,11,134705623.72264862,38996.55652789303,449.9998474121094,0.0,449.56456577936814,0.13141860364201932,269738.73946762085,78.85116218521368,11,6,5,0.0,0.1,7,6.0,0.9,3
a2164ea6f251492ea0aa17cf5de07afe,rmax_dtp_planner_lr0p2_m_5_hz4,134765072.04008102,9882.259845733643,449.9998474121094,0.0,449.93396567980454,0.0658817323048936,269960.3794078827,39.52903938293457,11,134600388.68675232,30227.910027036163,449.9998474121094,0.0,449.18800645128886,0.09215919463505745,269512.8038707733,55.29551678103582,11,6,5,0.0,0.2,7,6.0,0.9,4
2c4b0b42d23644258cfbd85503ace7eb,rmax_dtp_planner_lr0p03_m_1_hz1,134763841.35742188,8298.348751301215,449.9998474121094,0.0,449.9400111287435,0.04237673856963076,269964.00667724607,25.426043141777594,11,134715483.90398026,4831.649549531585,449.9998474121094,0.0,449.62370310274764,0.038843241223288257,269774.22186164855,23.30594473397455,11,6,1,0.0,0.03,7,6.0,0.9,1
20c8caee4b4543d19c84979603c1a111,rmax_dtp_planner_lr0p1_m_5_hz5,134763360.80818176,6788.521978062392,449.9998474121094,0.0,449.9225574671427,0.04525681318708254,269953.53448028566,27.15408791224957,11,134626609.9500656,50137.89780092635,449.9998474121094,0.0,449.3918563016256,0.2536004095298017,269635.11378097534,152.1602457178823,11,6,5,0.0,0.1,7,6.0,0.9,5
e4c5c153e6d14317b85d28c6881092b1,rmax_dtp_planner_lr0p2_m_5_hz2,134762167.51785278,6860.506998788151,449.9998474121094,0.0,449.91460219828286,0.045736713325254356,269948.7613189697,27.442027995152607,11,134669581.6045761,44719.516056438944,449.9998474121094,0.0,449.434061396281,0.1537031598782243,269660.43683776853,92.2218959269334,11,6,5,0.0,0.2,7,6.0,0.9,2
aeaf26f035384a59a08db40c3b3e52d1,rmax_dtp_planner_lr0p01_m_1_hz2,134761323.154068,28817.535550277975,449.9998474121094,0.0,449.82237814076746,0.11413452655101944,269893.42688446044,68.48071593061186,11,134740759.44862366,9957.024992817382,449.9998474121094,0.0,449.7718817367554,0.06638016661878063,269863.12904205325,39.82809997126953,11,6,1,0.0,0.01,7,6.0,0.9,2
82a78d514e3946fbb78f772b072d3bc2,rmax_dtp_planner_lr0p03_m_5_hz6,134760831.91490173,9002.750390465384,449.9998474121094,0.0,449.9056981786092,0.060018335936435296,269943.4189071655,36.01100156186154,11,134619802.24399567,30646.16938293284,449.9998474121094,0.0,449.22658948898317,0.07832213384333893,269535.9536933899,46.9932803060054,11,6,5,0.0,0.03,7,6.0,0.9,6
e39a569428ab40d1aa91dce35d2406dc,rmax_dtp_planner_lr0p05_m_5_hz7,134758272.60723114,9742.80439287403,449.9998474121094,0.0,449.8886361274719,0.06495202928582698,269933.18167648313,38.97121757149612,11,134593979.7492504,34531.1307450015,449.9998474121094,0.0,449.1978232088089,0.10700336293414936,269518.69392528536,64.20201776049096,11,6,5,0.0,0.05,7,6.0,0.9,7
f0eaf37367bf492eb640cbe3bdf457fe,rmax_dtp_planner_lr0p03_m_1_hz6,134750706.82868958,24497.49469114776,449.9998474121094,0.0,449.87732532501224,0.14229738803946584,269926.3951950073,85.37843282367936,11,134855660.94703674,109925.34758786697,449.9998474121094,0.0,450.53789172617587,0.7328356505857768,270322.73503570555,439.7013903514679,11,6,1,0.0,0.03,7,6.0,0.9,6
ef55d1ff7c2a45b484273b3ee27982a8,rmax_dtp_planner_lr0p05_m_1_hz4,134749481.35643005,6590.801858454383,449.9998474121094,0.0,449.830027788798,0.043938679056362735,269898.0166732788,26.363207433817532,11,134734379.9194336,5529.787195622712,449.9998474121094,0.0,449.7293515421549,0.03686524797081598,269837.61092529295,22.119148782490846,11,6,1,0.0,0.05,7,6.0,0.9,4
1ebc27ae2ec340eda85a9e232413f462,rmax_dtp_planner_lr0p2_m_1_hz5,134748904.4725418,20954.11965917648,449.9998474121094,0.0,449.82618189620973,0.13969413106117384,269895.7091377258,83.8164786367059,11,134748097.14431763,5826.650780941201,449.9998474121094,0.0,449.8207997080485,0.03884433853960961,269892.4798248291,23.30660312376481,11,6,1,0.0,0.2,7,6.0,0.9,5
e26a83f46d97472db8850b964ddd4671,rmax_dtp_planner_lr0p1_m_1_hz6,134748210.578537,7664.0457529747855,449.9998474121094,0.0,449.82155593617756,0.05109363835316701,269892.93356170657,30.65618301189915,11,134756613.3743286,18929.65801122036,449.9998474121094,0.0,449.8918245747885,0.1398432118018821,269935.09474487306,83.90592708112968,11,6,1,0.0,0.1,7,6.0,0.9,6
c5ed576941f1402796b94c0b774b9c23,rmax_dtp_planner_lr0p05_m_1_hz5,134747363.6604309,7094.788631247913,449.9998474121094,0.0,449.8159098154703,0.047298590874987355,269889.54588928225,28.37915452499165,11,134749923.4035492,6126.257646865201,449.9998474121094,0.0,449.8329747695922,0.040841717645769715,269899.7848617554,24.505030587460805,11,6,1,0.0,0.05,7,6.0,0.9,5
dc20f7b363214a3baff4161c4316f0e0,rmax_dtp_planner_lr0p01_m_1_hz7,134746408.98857117,10457.277061717152,449.9998474121094,0.0,449.80954533640545,0.06971518041145029,269885.7272018433,41.82910824686861,11,134739060.37101746,4506.282655465321,449.9998474121094,0.0,449.760554552714,0.030041884369768977,269856.33273162844,18.02513062186128,11,6,1,0.0,0.01,7,6.0,0.9,7
f68f9ffcb65e439d8c570c525c59afdc,rmax_dtp_planner_lr0p01_m_1_hz3,134745020.6981659,7518.762440957498,449.9998474121094,0.0,449.800290067037,0.0501250829397161,269880.1740402222,30.075049763829995,11,134738674.09362793,7408.747574410473,449.9998474121094,0.0,449.7579793701172,0.04939165049607002,269854.7876220703,29.6349902976419,11,6,1,0.0,0.01,7,6.0,0.9,3
bcb1e4bc648f44998365d3c7c43ca88f,rmax_dtp_planner_lr0p1_m_1_hz3,134743220.4650879,10173.934917843104,449.9998474121094,0.0,449.7882885131836,0.06782623278562125,269872.97310791013,40.69573967137241,11,134735477.17285156,5922.3848239194385,449.9998474121094,0.0,449.7366665649414,0.039482565492796544,269841.99993896484,23.689539295677754,11,6,1,0.0,0.1,7,6.0,0.9,3
cfe2fbac6ec84a5e95fae4a7a2f5c13e,rmax_dtp_planner_lr0p1_m_1_hz5,134743193.83125305,9061.035943303046,449.9998474121094,0.0,449.78811095428466,0.06040690628868804,269872.8665725708,36.24414377321218,11,134738739.67285156,7485.325001768986,449.9998474121094,0.0,449.7584165649414,0.04990216667845931,269855.04993896483,29.94130000707595,11,6,1,0.0,0.1,7,6.0,0.9,5
2c8eee62c33948fcb3bef4280a34db16,rmax_dtp_planner_lr0p05_m_1_hz6,134742293.76106262,10411.845762097246,449.9998474121094,0.0,449.7821104863484,0.06941230508064766,269869.2662918091,41.64738304838899,11,134744595.92056274,5738.87945175134,449.9998474121094,0.0,449.79745821634936,0.038259196345010196,269878.47492980957,22.955517807005357,11,6,1,0.0,0.05,7,6.0,0.9,6
ac0433cfa5f94db1b52167cfbfd5b3e7,rmax_dtp_planner_lr0p2_m_1_hz6,134739299.9973297,8215.241651489869,449.9998474121094,0.0,449.7621520614624,0.054768277676598545,269857.29123687744,32.860966605959476,11,134747813.64440918,5344.4316442483905,449.9998474121094,0.0,449.8189097086589,0.0356295442949903,269891.3458251953,21.37772657699356,11,6,1,0.0,0.2,7,6.0,0.9,6
9fc525af1efb4eac86c3f54e7b332cf4,rmax_dtp_planner_lr0p2_m_1_hz2,134738881.26354218,9521.190306256527,449.9998474121094,0.0,449.75936050287885,0.06347460204170936,269855.6163017273,38.08476122502611,11,134748195.66459656,8139.541338011669,449.9998474121094,0.0,449.82145650990805,0.05426360892007761,269892.8739059448,32.55816535204667,11,6,1,0.0,0.2,7,6.0,0.9,2
aacc83bf94d2478289edf5545aff6b93,rmax_dtp_planner_lr0p05_m_1_hz3,134738497.9248047,10251.321723161547,449.9998474121094,0.0,449.7643049112956,0.06352641249669168,269858.58294677734,38.115847498015455,11,135000717.97409058,262507.6221507428,449.9998474121094,0.0,451.5124385732015,1.7575491768745475,270907.4631439209,1054.5295061247289,11,6,1,0.0,0.05,7,6.0,0.9,3
61888e74b4844b84a3399be06772de25,rmax_dtp_planner_lr0p03_m_1_hz7,134737430.6034088,9097.498864270436,449.9998474121094,0.0,449.74968943532303,0.060649992428467546,269849.8136611938,36.389995457081746,11,134745084.05914307,6582.3374426009395,449.9998474121094,0.0,449.80071247355136,0.04388224961734019,269880.42748413084,26.329349770403756,11,6,1,0.0,0.03,7,6.0,0.9,7
12b825fc9c0a4a7f9ab12d01710b8d65,rmax_dtp_planner_lr0p05_m_1_hz2,134735815.22369385,13093.582705009832,449.9998474121094,0.0,449.7531702372233,0.0765174054665984,269851.902142334,45.91044327995921,11,134762043.25523376,17677.0466412537,449.9998474121094,0.0,449.9212737808228,0.12482033378342747,269952.7642684936,74.89220027005474,11,6,1,0.0,0.05,7,6.0,0.9,2
2ff0fb4682f141a1a9b67f6bd958bc07,rmax_dtp_planner_lr0p1_m_1_hz7,134734562.18681335,8887.473296507764,449.9998474121094,0.0,449.73806665802005,0.0554026073047897,269842.83999481204,33.2415643828737,11,134750647.26142883,13370.91136946393,449.9998474121094,0.0,449.84530048878986,0.09589623024509127,269907.18029327394,57.53773814705428,11,6,1,0.0,0.1,7,6.0,0.9,7
cf77c04c577d4c18b486a4ac4e7c22dc,rmax_dtp_planner_lr0p03_m_1_hz2,134734398.6325264,9535.7901020184,449.9998474121094,0.0,449.729476296107,0.06357193401345697,269837.6857776642,38.1431604080736,11,134801813.62991333,57186.092389944264,449.9998474121094,0.0,450.18640961201993,0.388718688290704,270111.8457672119,233.23121297442074,11,6,1,0.0,0.03,7,6.0,0.9,2
6829fa45bdd844998d9fdcaef964ad57,rmax_dtp_planner_lr0p1_m_1_hz4,134733372.07603455,9494.267019926154,449.9998474121094,0.0,449.7226325861613,0.06329511346617268,269833.5795516968,37.97706807970461,11,134742910.5934143,4297.200025383605,449.9998474121094,0.0,449.7862227020263,0.02864800016922682,269871.7336212158,17.188800101534422,11,6,1,0.0,0.1,7,6.0,0.9,4
8914d33a074a4399bee3bb5541789c8d,rmax_dtp_planner_lr0p01_m_1_hz4,134731415.48156738,11013.588521383119,449.9998474121094,0.0,449.7095886230469,0.07342392347588819,269825.7531738281,44.054354085532474,11,134755505.30166626,4427.548456486332,449.9998474121094,0.0,449.8701874237061,0.02951698970991122,269922.1124542236,17.710193825945325,11,6,1,0.0,0.01,7,6.0,0.9,4
d8114878fd8e4433bcb77f33d3f06c39,rmax_dtp_planner_lr0p01_m_1_hz6,134730874.76119995,11271.08853763953,449.9998474121094,0.0,449.70598382059734,0.07514059025092863,269823.5902923584,45.08435415055813,11,134743848.9982605,5596.833887893469,449.9998474121094,0.0,449.79247873433434,0.03731222591928994,269875.4872406006,22.387335551573877,11,6,1,0.0,0.01,7,6.0,0.9,6
c01a732d262b4af3af726982c5b90e20,rmax_dtp_planner_lr0p1_m_1_hz2,134729482.8498602,11531.453912733632,449.9998474121094,0.0,449.6967044116656,0.07687635941822729,269818.02264699934,46.12581565093452,11,134749709.65309143,5700.189560327839,449.9998474121094,0.0,449.8315497665406,0.03800126373552096,269898.9298599243,22.800758241311353,11,6,1,0.0,0.1,7,6.0,0.9,2
2c4ec87a03e34ed4b06c33454e5692bf,rmax_dtp_planner_lr0p05_m_1_hz7,134728669.8056221,17467.486614756002,449.9998474121094,0.0,449.71160911369327,0.10146601174845532,269826.96546821593,60.87960704907418,11,134785570.0275421,42645.21456766026,449.9998474121094,0.0,450.08486892954505,0.298448074195624,270050.921357727,179.06884451737338,11,6,1,0.0,0.05,7,6.0,0.9,7
