agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DQNAgent,sweep_c0,10,0.5326615035533905,0.0197014589864314,0.006230148362551558,0.5093457698822021,0.5595238208770752,0.53125,0.5140463411808014,0.5476232618093491,DQNAgent,,0.99,136746.0,0.0418057,0.830568,,,0.096538,7.34032,,,16384.0,16384,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,0,0,1000000,23,True,512
DQNAgent,sweep_c55,10,0.5242474883794784,0.04071330131587105,0.01287467632228829,0.4626623392105102,0.574404776096344,0.5237015783786774,0.4889087900519371,0.5609835237264633,DQNAgent,,0.99,97492.0,0.086961,0.970704,,,0.340364,14.895,,,32768.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,8,0,1000000,11,True,8
DQNAgent,sweep_c8,10,0.3798778593540192,0.021651483511002313,0.006846800261634664,0.3425129055976867,0.4054514467716217,0.37877136468887324,0.36836325377225876,0.3996569514274597,DQNAgent,,0.99,370771.0,0.0378435,0.67842,,,0.281215,4.20695,,,16384.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,3,0,1000000,44,True,1024
DQNAgent,sweep_c32,10,0.33351383805274964,0.0605741608006442,0.01915523154833243,0.1752381026744842,0.3874788582324981,0.35609211027622223,0.31915362924337387,0.3653149828314781,DQNAgent,,0.99,207468.0,0.0102706,0.342809,,,0.0267022,7.83316,,,16384.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,2048,1,3,0,1000000,38,True,128
DQNAgent,sweep_c73,10,0.3180194616317749,0.026692669098402566,0.008440963118014526,0.2667876482009887,0.3669565320014953,0.31654617190361023,0.30929784476757044,0.3226808235049248,DQNAgent,,0.99,205229.0,0.155528,0.572213,,,0.0456596,11.9542,,,512.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,8,0,1000000,38,True,128
DQNAgent,sweep_c49,10,0.31555619798600676,0.2095704959211714,0.06627200974819288,0.0424242429435253,0.5426356792449951,0.3680936992168426,0.10939373262226577,0.5015686303377151,DQNAgent,,0.99,50008.0,0.0208462,0.700258,,,0.00859954,10.5077,,,16384.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,9,0,1000000,8,True,128
DQNAgent,sweep_c5,10,0.30554601550102234,0.01955627612276676,0.006184237509910961,0.2700729966163635,0.3280977308750152,0.30670468509197235,0.2919690310955047,0.322256714105606,DQNAgent,,0.99,159044.0,0.0528124,0.99858,,,0.14646,4.43725,,,16384.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,5,0,1000000,35,True,8192
DQNAgent,sweep_c71,10,0.2764829725027084,0.014981220137404449,0.004737477776257874,0.2555147111415863,0.2954955101013183,0.2795941978693008,0.2621220126748085,0.2880993112921715,DQNAgent,,0.99,101246.0,0.0701729,0.398476,,,0.207523,6.56688,,,128.0,32768,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,1024,1,9,0,1000000,11,True,128
DQNAgent,sweep_c89,10,0.2754416182637215,0.11333663098477521,0.0358401896241902,0.0677290856838226,0.374358981847763,0.3211610615253448,0.27940256148576736,0.3431423529982567,DQNAgent,,0.99,186316.0,0.132606,0.871322,,,0.0211043,8.90632,,,32768.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,0,0,1000000,40,True,512
DQNAgent,sweep_c91,10,0.262325818836689,0.06853852317470416,0.02167378406962997,0.1342412382364273,0.3385964930057525,0.28530873358249664,0.26256819069385523,0.3005893230438232,DQNAgent,,0.99,369794.0,0.0780968,0.481411,,,0.101048,12.3433,,,512.0,16384,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,1024,1,6,0,1000000,4,True,2
DQNAgent,sweep_c47,10,0.25130051374435425,0.03412957294112275,0.010792718606279969,0.1974169760942459,0.2966841161251068,0.26036036014556885,0.23186092078685755,0.2697584703564644,DQNAgent,,0.99,479037.0,0.179585,0.50747,,,0.0163134,12.0102,,,4096.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,7,0,1000000,3,True,256
DQNAgent,sweep_c17,10,0.24319667071104045,0.03922484770559992,0.012403985962292552,0.1799242496490478,0.3150442540645599,0.24176912009716028,0.2164176031947135,0.2568555697798729,DQNAgent,,0.99,7520.0,0.0673092,0.475653,,,0.0880622,11.1495,,,8192.0,32768,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,6,0,1000000,35,True,8
DQNAgent,sweep_c44,10,0.24138044863939284,0.015579427044118065,0.004926647409983764,0.2149532735347747,0.259740263223648,0.24629629403352735,0.2287822812795639,0.25420599430799484,DQNAgent,,0.99,367318.0,0.0131996,0.721377,,,0.179276,12.1733,,,256.0,32768,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,1024,1,5,0,1000000,3,True,128
DQNAgent,sweep_c50,10,0.2238944172859192,0.035057329452908875,0.011086100975409668,0.1704980880022049,0.2791970670223236,0.2284966111183166,0.19734621047973633,0.24057573080062866,DQNAgent,,0.99,55926.0,0.0133084,0.59544,,,0.183918,1.03755,,,4096.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,7,0,1000000,47,True,8192
DQNAgent,sweep_c53,10,0.21219084113836284,0.015600732193282306,0.004933384689708628,0.1877323389053344,0.2359346598386764,0.20945769548416135,0.20592267438769332,0.22339758276939387,DQNAgent,,0.99,393155.0,0.214163,0.812471,,,0.00776686,4.46962,,,64.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,6,0,1000000,10,True,256
DQNAgent,sweep_c22,10,0.21021963506937022,0.02934829737703025,0.009280746515936099,0.1501901149749755,0.2486288845539093,0.21281047165393824,0.1952136680483818,0.2328744381666183,DQNAgent,,0.99,99566.0,0.158502,0.912511,,,0.0596857,14.9914,,,16384.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,2,0,1000000,1,True,2048
DQNAgent,sweep_c82,10,0.20673863440752024,0.023568262087968066,0.007452938868977478,0.1801125705242157,0.2476894706487655,0.20544338226318354,0.18527204915881154,0.22565070539712903,DQNAgent,,0.99,429872.0,0.0803741,0.449427,,,0.165892,8.42927,,,4096.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,0,0,1000000,12,True,256
DQNAgent,sweep_c56,10,0.19644026011228558,0.022280083700345208,0.007045581095228329,0.1669902950525283,0.2244897931814193,0.20065709948539734,0.17740224674344057,0.21522555872797963,DQNAgent,,0.99,128317.0,0.0292826,0.863073,,,0.382318,11.3474,,,512.0,16384,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,7,0,1000000,27,True,8
DQNAgent,sweep_c64,10,0.18576718270778653,0.020740319657540158,0.006558664951779033,0.1570881158113479,0.2177121788263321,0.18637402355670923,0.16723891347646713,0.1987804882228374,DQNAgent,,0.99,392407.0,0.0453634,0.796975,,,0.180745,5.37195,,,1024.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,3,0,1000000,3,True,8192
DQNAgent,sweep_c45,10,0.17551486678421496,0.23793884033604135,0.07524286792810343,0.0364372469484806,0.8339686393737793,0.09990928322076795,0.060725290328264146,0.14713627472519872,DQNAgent,,0.99,11605.0,0.141065,0.371036,,,0.000511474,9.01467,,,64.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,1,0,1000000,7,True,16
DQNAgent,sweep_c15,10,0.16589617282152175,0.021024677810556197,0.006648586895255969,0.1320388317108154,0.2048417180776596,0.16693431884050364,0.15339958667755124,0.1784033589065075,DQNAgent,,0.99,299722.0,0.215185,0.629151,,,0.218146,10.4957,,,256.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,4,0,1000000,44,True,8
DQNAgent,sweep_c72,10,0.16382377296686168,0.03147841796759575,0.009954349791637094,0.1279069781303405,0.2207792252302169,0.15606936812400815,0.13947752863168714,0.18032015115022654,DQNAgent,,0.99,490282.0,0.0165441,0.78123,,,0.006687,7.91001,,,256.0,4096,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,7,0,1000000,12,True,64
DQNAgent,sweep_c38,10,0.1474080219864845,0.01440284592026768,0.004554579789650977,0.1312741339206695,0.1673003733158111,0.14342433959245682,0.13518457859754562,0.16183956712484357,DQNAgent,,0.99,35791.0,0.155639,0.802692,,,0.00276182,7.79626,,,128.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,4,0,1000000,15,True,2
DQNAgent,sweep_c12,10,0.13303317651152607,0.020903410935880825,0.0066102389423855325,0.094488188624382,0.1653992384672165,0.1399637758731842,0.11803486570715901,0.14347290620207784,DQNAgent,,0.99,438174.0,0.0136522,0.383787,,,0.0794462,0.642241,,,128.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,128,1,6,0,1000000,12,True,256
DQNAgent,sweep_c6,10,0.13110655620694162,0.02558533399806154,0.008090793013001652,0.0941176488995552,0.1832061111927032,0.1311964020133018,0.11590335704386232,0.13764463737607,DQNAgent,,0.99,313626.0,0.0454258,0.711332,,,0.00363629,4.824,,,4096.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,256,1,5,0,1000000,12,True,8
RMaxAgent,sweep_c58,10,0.12821459099650379,0.016744668939609353,0.0052951292514642,0.0978473573923111,0.1486486494541168,0.13256594538688654,0.11517147533595559,0.13956042379140848,RMaxAgent,2.49673e-06,0.99,,,,,917.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
RMaxAgent,sweep_c86,10,0.12737323865294453,0.01208230371884501,0.0038207599133472906,0.1078431382775306,0.1431334614753723,0.12945295125246045,0.11984270438551897,0.13672258332371706,RMaxAgent,2.49308e-06,0.99,,,,,960.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
RMaxAgent,sweep_c99,10,0.1267700172960758,0.011636834576498379,0.0036798902016335787,0.1130604296922683,0.1434108465909958,0.12426854297518725,0.11682095564901823,0.13753036782145497,RMaxAgent,6.8666e-06,0.99,,,,,990.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
RMaxAgent,sweep_c28,10,0.12653099894523617,0.013197307082670636,0.004173354936191128,0.105882354080677,0.147792711853981,0.1277832761406898,0.1202492490410804,0.13489350676536557,RMaxAgent,4.63101e-08,0.99,,,,,889.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
RMaxAgent,sweep_c23,10,0.12649055197834963,0.01473115418921169,0.004658399980103996,0.0980392172932624,0.1447876393795013,0.1319118812680244,0.12036717124283307,0.13474532216787335,RMaxAgent,1.17546e-09,0.99,,,,,938.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,1,0,1000000,1,True,0
RMaxAgent,sweep_c1,10,0.12620646134018892,0.01755199954760762,0.005550429606068508,0.096456691622734,0.1505791544914245,0.1268021166324615,0.11601941846311087,0.13803088665008542,RMaxAgent,1.26724e-07,0.99,,,,,912.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,3,0,1000000,1,True,0
RMaxAgent,sweep_c31,10,0.12615917846560473,0.011812692528024056,0.003735501368780841,0.1072124764323234,0.1365384608507156,0.12984169274568555,0.11840252578258512,0.1356589198112487,RMaxAgent,6.87945e-07,0.99,,,,,940.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,3,0,1000000,1,True,0
RMaxAgent,sweep_c75,10,0.12601426914334296,0.012600244858831437,0.003984547282973413,0.1017612516880035,0.1447876393795013,0.12971938401460645,0.11807189323008055,0.13384168222546575,RMaxAgent,4.81503e-05,0.99,,,,,932.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,3,0,1000000,1,True,0
RMaxAgent,sweep_c5,10,0.12571683749556536,0.009345926913788416,0.002955441589303951,0.1130604296922683,0.1395348906517028,0.1228225082159042,0.11910839006304738,0.13204031810164443,RMaxAgent,2.41538e-07,0.99,,,,,992.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,4,0,1000000,1,True,0
RMaxAgent,sweep_c97,10,0.12550341263413425,0.013058245327568224,0.004129379748036711,0.1043307110667228,0.1513409912586212,0.12633165717124933,0.1172178983688354,0.13126061856746668,RMaxAgent,7.06062e-07,0.99,,,,,941.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,6,0,1000000,1,True,0
RMaxAgent,sweep_c30,10,0.12539356425404546,0.01193466163673062,0.0037740713875501824,0.1023622080683708,0.1378640830516815,0.1298449635505676,0.11752565205097193,0.1315280497074127,RMaxAgent,2.06501e-09,0.99,,,,,892.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c83,10,0.12430927827954288,0.011082720614438053,0.003504663981292503,0.1130604296922683,0.1428571492433548,0.12015549093484876,0.1165615208446979,0.1314069218933582,RMaxAgent,8.41123e-09,0.99,,,,,994.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,2,0,1000000,1,True,0
RMaxAgent,sweep_c55,10,0.12395583987236021,0.011503801408641823,0.0036378214201561567,0.1013645231723785,0.1420345455408096,0.128529816865921,0.11641295254230495,0.12978435680270192,RMaxAgent,3.3606e-06,0.99,,,,,858.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c12,10,0.1237347565591335,0.0126527291937764,0.004001144286963938,0.1050583645701408,0.1417624503374099,0.12511948123574254,0.11379755102097988,0.13047537952661512,RMaxAgent,1.02214e-06,0.99,,,,,830.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c15,10,0.12358268797397612,0.018263879774720902,0.0057755458999600995,0.0962671935558319,0.1557692289352417,0.12354085594415659,0.11115551181137558,0.12893712148070333,RMaxAgent,2.62978e-06,0.99,,,,,871.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
DQNAgent,sweep_c85,10,0.1232351094484329,0.011328374270355776,0.0035823464881172334,0.0966469421982765,0.1346153914928436,0.12743005156517023,0.11850623227655885,0.12979938089847562,DQNAgent,,0.99,386919.0,0.0263224,0.474142,,,0.0211976,11.1546,,,64.0,65536,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,3,0,1000000,8,True,2048
RMaxAgent,sweep_c74,10,0.1228262677788734,0.014600375553038924,0.004617044144144353,0.1017612516880035,0.1450676918029785,0.1214753612875938,0.11495096422731871,0.13385527580976486,RMaxAgent,7.40168e-07,0.99,,,,,837.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,9,0,1000000,1,True,0
RMaxAgent,sweep_c36,10,0.12268608808517449,0.012227397563340146,0.003866642615654782,0.1017612516880035,0.1362763941287994,0.1271755211055278,0.11375656351447098,0.1322957128286361,RMaxAgent,2.79534e-07,0.99,,,,,956.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,1,0,1000000,1,True,0
RMaxAgent,sweep_c59,10,0.12142079398036001,0.015366506787356815,0.004859316112848423,0.1015625,0.1447876393795013,0.11563482135534285,0.11181640625,0.13498214446008203,RMaxAgent,5.60821e-05,0.99,,,,,846.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
DQNAgent,sweep_c63,10,0.11968696340918539,0.010884662232763657,0.003442032421714698,0.0980392172932624,0.1398058235645294,0.1193737760186195,0.11684818938374515,0.12396773882210252,DQNAgent,,0.99,332384.0,0.0396903,0.680619,,,0.470312,1.90039,,,64.0,1024,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,16,1,8,0,1000000,17,True,512
RMaxAgent,sweep_c4,10,0.11961076110601421,0.014251075801868344,0.004506585864161443,0.0998043045401573,0.144230768084526,0.1202725991606712,0.11024136655032632,0.12991715408861634,RMaxAgent,1.41015e-05,0.99,,,,,803.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c41,10,0.11941284909844396,0.01577828594999817,0.0049895321175427824,0.0974658876657486,0.1381322890520095,0.12063196301460265,0.1063725501298904,0.13432711362838742,RMaxAgent,1.03736e-06,0.99,,,,,819.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,6,0,1000000,1,True,0
RMaxAgent,sweep_c71,10,0.11927600353956218,0.013907863970960829,0.004398052753603011,0.0923379138112068,0.1348747611045837,0.1243927329778671,0.1130604296922683,0.12792256474494929,RMaxAgent,2.04627e-09,0.99,,,,,836.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,9,0,1000000,1,True,0
RMaxAgent,sweep_c52,10,0.11803278028964995,0.01248978132439159,0.003949615646251176,0.103515625,0.1381957828998565,0.11792847141623494,0.10687934048473835,0.12366527877748006,RMaxAgent,2.51908e-09,0.99,,,,,863.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,4,0,1000000,1,True,0
RMaxAgent,sweep_c0,10,0.11780200898647304,0.013885746482095567,0.004391058589509248,0.0998043045401573,0.1431334614753723,0.11575875431299204,0.10685822926461692,0.12360578030347819,RMaxAgent,8.43775e-08,0.99,,,,,865.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,0,0,1000000,1,True,0
RMaxAgent,sweep_c22,10,0.11772318184375759,0.015080090268981846,0.004768743257092385,0.0905511826276779,0.1353965252637863,0.1190226003527641,0.1081330925226211,0.13083656877279273,RMaxAgent,3.91133e-05,0.99,,,,,825.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,6,0,1000000,1,True,0
RMaxAgent,sweep_c63,10,0.11746040582656855,0.016454812122525128,0.005203468477732905,0.0905511826276779,0.1403846144676208,0.11609672009944916,0.10705888085067267,0.12953126057982442,RMaxAgent,6.12122e-08,0.99,,,,,813.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,4,0,1000000,1,True,0
RMaxAgent,sweep_c48,10,0.11735834777355192,0.013869488698222037,0.004385917426834536,0.0978473573923111,0.1411992311477661,0.11609862372279164,0.10877652280032632,0.12135492265224454,RMaxAgent,1.99655e-08,0.99,,,,,673.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
DQNAgent,sweep_c52,10,0.11701661720871923,0.014190468635443713,0.0044874201953183715,0.0972222238779068,0.1359223276376724,0.12136533483862874,0.10277308896183962,0.12730558589100835,DQNAgent,,0.99,436300.0,0.0183143,0.541812,,,0.012123,12.3032,,,512.0,2048,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,64,1,5,0,1000000,14,True,16
RMaxAgent,sweep_c72,10,0.11593487411737438,0.015419096771159532,0.004875946525941218,0.0867850109934806,0.1342412382364273,0.11672439053654665,0.10801451839506626,0.12879754975438112,RMaxAgent,5.39253e-09,0.99,,,,,802.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
RMaxAgent,sweep_c62,10,0.11574215218424795,0.015299008568003212,0.004837971301732118,0.0808678492903709,0.1351351290941238,0.11490309983491895,0.11116536520421505,0.12336165085434912,RMaxAgent,3.84332e-05,0.99,,,,,718.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c50,10,0.1154710955917835,0.014062291810483596,0.004446887124306103,0.0921568647027015,0.1392649859189987,0.11327786743640894,0.10996955819427964,0.1217338591814041,RMaxAgent,4.47839e-09,0.99,,,,,776.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,4,0,1000000,1,True,0
RMaxAgent,sweep_c25,10,0.11496974900364872,0.01814861290366635,0.005739095314830769,0.0846456661820411,0.1362763941287994,0.1177884973585605,0.1039525084197521,0.12893712148070333,RMaxAgent,1.33114e-05,0.99,,,,,728.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,9,0,1000000,1,True,0
RMaxAgent,sweep_c24,10,0.11407026201486585,0.01641750328349513,0.0051916703869137664,0.0923379138112068,0.1428571492433548,0.11306085810065265,0.10172215290367603,0.12481726333498952,RMaxAgent,1.58656e-05,0.99,,,,,737.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
RMaxAgent,sweep_c29,10,0.11316093429923055,0.015889658951480826,0.005024751352996233,0.0905511826276779,0.1389961391687393,0.1095890402793884,0.10768485441803931,0.12229007855057712,RMaxAgent,4.2269e-08,0.99,,,,,748.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c14,10,0.11316093429923053,0.015889658951480826,0.005024751352996233,0.0905511826276779,0.1389961391687393,0.1095890402793884,0.10768485441803931,0.12229007855057712,RMaxAgent,2.33729e-09,0.99,,,,,748.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,4,0,1000000,1,True,0
RMaxAgent,sweep_c73,10,0.11254319399595258,0.017665508305687073,0.0055863242270593185,0.0846456661820411,0.1342412382364273,0.1123953685164451,0.1038200836628675,0.12837420403957364,RMaxAgent,1.24127e-08,0.99,,,,,715.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
RMaxAgent,sweep_c98,10,0.11254319399595258,0.017665508305687073,0.0055863242270593185,0.0846456661820411,0.1342412382364273,0.1123953685164451,0.1038200836628675,0.12837420403957364,RMaxAgent,2.30782e-06,0.99,,,,,715.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,6,0,1000000,1,True,0
RMaxAgent,sweep_c18,10,0.11236476600170131,0.011875289522030564,0.003755296276354888,0.0921568647027015,0.1346153914928436,0.11251223087310785,0.10546875,0.1135592255741357,RMaxAgent,1.59264e-06,0.99,,,,,626.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,2,0,1000000,1,True,0
RMaxAgent,sweep_c85,10,0.11234698817133901,0.014014166843418599,0.004431668673481505,0.0943025574088096,0.1406551003456115,0.107949074357748,0.10434084944427012,0.11947048455476755,RMaxAgent,1.00863e-05,0.99,,,,,745.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,2,0,1000000,1,True,0
RMaxAgent,sweep_c38,10,0.11234540045261379,0.015302381038059469,0.004839037770403967,0.0848126262426376,0.1324376165866851,0.11284431070089335,0.10161504894495005,0.1246267315000295,RMaxAgent,4.20779e-09,0.99,,,,,724.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
RMaxAgent,sweep_c76,10,0.11215055286884305,0.013967583972703068,0.004416937876340481,0.0885826796293258,0.1343570053577423,0.11316703259944916,0.1078568547964096,0.11967054009437555,RMaxAgent,2.52898e-06,0.99,,,,,617.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,9,0,1000000,1,True,0
RMaxAgent,sweep_c92,10,0.11159064695239065,0.013069257818798717,0.00413286220353681,0.0943025574088096,0.1281553357839584,0.11121771484613416,0.1004901975393295,0.1242633163928985,RMaxAgent,2.16599e-07,0.99,,,,,516.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,0,0,1000000,1,True,0
RMaxAgent,sweep_c40,10,0.11110036075115197,0.01184523740776998,0.003745792963398181,0.0946745574474334,0.1240310072898864,0.1147859916090965,0.09881310723721975,0.12136622518301002,RMaxAgent,1.03755e-08,0.99,,,,,554.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
RMaxAgent,sweep_c54,10,0.11110036075115197,0.01184523740776998,0.003745792963398181,0.0946745574474334,0.1240310072898864,0.1147859916090965,0.09881310723721975,0.12136622518301002,RMaxAgent,2.61512e-06,0.99,,,,,554.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
RMaxAgent,sweep_c6,10,0.11062872856855388,0.009938879158145147,0.0031429495528915506,0.0980392172932624,0.1240310072898864,0.11414740234613416,0.10063754580914973,0.11796116642653938,RMaxAgent,2.87279e-05,0.99,,,,,598.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,0,0,1000000,1,True,0
RMaxAgent,sweep_c53,10,0.1102646321058273,0.015550236231829934,0.004917416464625671,0.0846456661820411,0.1348747611045837,0.1102430559694767,0.10185546986758708,0.11999748274683948,RMaxAgent,4.12489e-05,0.99,,,,,717.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,5,0,1000000,1,True,0
DQNAgent,sweep_c60,10,0.10944881364703174,0.07914831799454757,0.025028895783406068,0.0382293760776519,0.25,0.09007338806986805,0.0403923392295837,0.1447259113192558,DQNAgent,,0.99,222094.0,0.0187858,0.949788,,,0.0140443,2.70358,,,4096.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,1,0,1000000,34,True,64
RMaxAgent,sweep_c26,10,0.10847902745008467,0.01790930877058331,0.005663420703427322,0.078740157186985,0.1339805871248245,0.10654659941792485,0.09503164514899252,0.1220122519880533,RMaxAgent,1.33761e-06,0.99,,,,,685.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,8,0,1000000,1,True,0
DQNAgent,sweep_c81,10,0.10823638588190077,0.015612541743748699,0.004937119197470278,0.0811881199479103,0.1317829489707946,0.1130852475762367,0.09658655524253842,0.11857085302472115,DQNAgent,,0.99,231743.0,0.0535896,0.588484,,,0.259423,1.37567,,,128.0,8192,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,32,1,8,0,1000000,49,True,128
RMaxAgent,sweep_c42,10,0.10794155001640318,0.008795647572493397,0.0027814279825210102,0.0927021726965904,0.1237911060452461,0.109375,0.10181786678731436,0.11219258233904833,RMaxAgent,2.74338e-08,0.99,,,,,602.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,7,0,1000000,1,True,0
RMaxAgent,sweep_c27,10,0.10783608779311175,0.016760733535756498,0.005300209322815774,0.079207919538021,0.1455938667058944,0.10578066855669016,0.1037181988358497,0.1108933538198471,RMaxAgent,2.9369e-07,0.99,,,,,627.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,4,0,1000000,1,True,0
RMaxAgent,sweep_c60,10,0.10750065371394153,0.013390987521726128,0.004234602068754806,0.0925196856260299,0.1324376165866851,0.1056751459836959,0.09779094718396662,0.11197469010949135,RMaxAgent,2.37714e-08,0.99,,,,,594.0,,,,0.01,,1,ReplayBuffer,,0,0,2048,1,1,3,0,1000000,1,True,0
DQNAgent,sweep_c21,10,0.10679316222667694,0.037214033842304976,0.011768110786427106,0.0661322623491287,0.1723484843969345,0.099299356341362,0.07794922776520248,0.11885256692767143,DQNAgent,,0.99,397091.0,0.0674937,0.641086,,,0.0013011,13.2697,,,64.0,131072,FlatteningReplayBuffer,"(16, 16, 3)",0,0,2048,512,1,8,0,1000000,20,True,2
