agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_anneal_steps,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_final_epsilon,param_agent_initial_epsilon,param_agent_initial_q_value,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_policy,param_agent_r_max,param_agent_step_size,param_agent_target_update_freq,param_agent_use_scheduler,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
BMFRmaxAgent,sweep_c86,10,0.11940347775816915,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,95.0,,,,0.01,0.452653,,,128.0,ReplayBuffer,,0.0,0.0,2048.0,256.0,1.0,4.0,0.0,1000000.0,33.0,True,1024.0
BMFRmaxAgent,sweep_c10,10,0.11940347775816915,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,12.0,,,,0.01,0.0425569,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,2.0,0.0,1000000.0,33.0,True,256.0
BMFRmaxAgent,sweep_c34,10,0.11940347775816915,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,95.0,,,,0.01,0.00108971,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,6.0,0.0,1000000.0,48.0,True,2.0
BMFRmaxAgent,sweep_c43,10,0.11940347775816915,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,60.0,,,,0.01,0.00863326,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,1024.0,1.0,0.0,0.0,1000000.0,13.0,True,512.0
BMFRmaxAgent,sweep_c20,10,0.11940347775816915,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,35.0,,,,0.01,0.00111848,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,128.0,1.0,6.0,0.0,1000000.0,24.0,True,8192.0
BMFRmaxAgent,sweep_c12,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,70.0,,,,0.01,0.277588,,,128.0,ReplayBuffer,,0.0,0.0,2048.0,256.0,1.0,6.0,0.0,1000000.0,29.0,True,4.0
BMFRmaxAgent,sweep_c84,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,27.0,,,,0.01,0.521606,,,256.0,ReplayBuffer,,0.0,0.0,2048.0,1024.0,1.0,6.0,0.0,1000000.0,31.0,True,8192.0
BMFRmaxAgent,sweep_c4,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,88.0,,,,0.01,0.154702,,,256.0,ReplayBuffer,,0.0,0.0,2048.0,2048.0,1.0,0.0,0.0,1000000.0,36.0,True,4.0
BMFRmaxAgent,sweep_c27,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,39.0,,,,0.01,0.00164405,,,256.0,ReplayBuffer,,0.0,0.0,2048.0,1024.0,1.0,6.0,0.0,1000000.0,12.0,True,2.0
BMFRmaxAgent,sweep_c8,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,43.0,,,,0.01,0.304923,,,128.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,0.0,0.0,1000000.0,46.0,True,4.0
BMFRmaxAgent,sweep_c14,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,24.0,,,,0.01,0.00369976,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,256.0,1.0,3.0,0.0,1000000.0,31.0,True,4.0
BMFRmaxAgent,sweep_c76,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,96.0,,,,0.01,0.130852,,,256.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,2.0,0.0,1000000.0,3.0,True,512.0
BMFRmaxAgent,sweep_c62,10,0.11940347775816913,0.013895169709909463,0.0043940384757895036,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,90.0,,,,0.01,0.027369,,,512.0,ReplayBuffer,,0.0,0.0,2048.0,1024.0,1.0,7.0,0.0,1000000.0,3.0,True,32.0
BMFRmaxAgent,sweep_c35,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,18.0,,,,0.01,0.0429495,,,128.0,ReplayBuffer,,0.0,0.0,2048.0,2048.0,1.0,9.0,0.0,1000000.0,23.0,True,1024.0
BMFRmaxAgent,sweep_c92,10,0.11940347775816913,0.013895169709909463,0.0043940384757895036,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,7.0,,,,0.01,0.014456,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,2048.0,1.0,9.0,0.0,1000000.0,50.0,True,8.0
BMFRmaxAgent,sweep_c51,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,6.0,,,,0.01,0.357865,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,128.0,1.0,2.0,0.0,1000000.0,44.0,True,32.0
BMFRmaxAgent,sweep_c56,10,0.11940347775816913,0.013895169709909463,0.0043940384757895036,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,92.0,,,,0.01,0.233813,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,0.0,0.0,1000000.0,50.0,True,1024.0
BMFRmaxAgent,sweep_c58,10,0.11940347775816913,0.013895169709909462,0.004394038475789503,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,71.0,,,,0.01,0.0120982,,,128.0,ReplayBuffer,,0.0,0.0,2048.0,256.0,1.0,9.0,0.0,1000000.0,8.0,True,256.0
BMFRmaxAgent,sweep_c67,10,0.11940347775816913,0.013895169709909463,0.0043940384757895036,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,55.0,,,,0.01,0.109121,,,64.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,4.0,0.0,1000000.0,15.0,True,32.0
BMFRmaxAgent,sweep_c17,10,0.11940347775816913,0.013895169709909463,0.0043940384757895036,0.0962671935558319,0.1379310339689254,0.12367348372936245,0.10830432735383509,0.12868760153651235,,BMFRmaxAgent,,0.99,,,,,,,31.0,,,,0.01,0.00671278,,,128.0,ReplayBuffer,,0.0,0.0,2048.0,1024.0,1.0,1.0,0.0,1000000.0,38.0,True,32.0
QLearningAgent,sweep_c15,10,0.11600869372487063,0.040858546931955626,0.012920607018986454,0.0536779314279556,0.2037996500730514,0.10623289644718165,0.09990275651216504,0.12967990711331365,159044.0,QLearningAgent,,0.99,,,,0.0528124,0.99858,0.0,,,,epsilon_greedy,,0.316482,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c80,10,0.11306083574891086,0.008755963415497432,0.0027688787502079147,0.0936902463436126,0.1252336502075195,0.11372180655598635,0.11152882315218447,0.11853527277708045,38152.0,QLearningAgent,,0.99,,,,0.0592391,0.425711,0.0,,,,epsilon_greedy,,0.000155964,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c7,10,0.11094248071312902,0.04686422998996027,0.014819770755824434,0.0755467191338539,0.2152133584022522,0.09073296189308165,0.08535986579954623,0.10563482902944082,,DQNAgent,,0.99,317242.0,0.265281,0.678199,,,,,0.0118123,8.85549,,,,16384.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,32.0,1.0,4.0,0.0,1000000.0,39.0,True,8192.0
DQNAgent,sweep_c22,10,0.10948017630726097,0.0518670554218498,0.016401803065923082,0.0244399178773164,0.2070895582437515,0.10087678954005236,0.08382743783295152,0.13121463358402252,,DQNAgent,,0.99,393422.0,0.0287308,0.392641,,,,,0.0185726,12.4507,,,,4096.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,16.0,1.0,2.0,0.0,1000000.0,39.0,True,16.0
QLearningAgent,sweep_c43,10,0.10641041174530981,0.009814620498718465,0.003103655514612804,0.0921305194497108,0.1238273903727531,0.10390948876738546,0.1014275513589382,0.11292683333158492,180470.0,QLearningAgent,,0.99,,,,0.177335,0.773341,0.0,,,,epsilon_greedy,,0.000170688,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c20,10,0.10548556596040723,0.01217448222156439,0.0038499093153370172,0.0889328047633171,0.1298449635505676,0.10644312202930445,0.0986738726496696,0.10909980349242684,,RMaxAgent,1e-08,0.99,,,,,,,465.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c56,10,0.1046017941087484,0.07300989774921464,0.02308775686235191,0.0461847372353076,0.2987477779388428,0.07814725860953325,0.07288667745888228,0.11657282523810858,,DQNAgent,,0.99,264409.0,0.0844864,0.91928,,,,,0.00761576,6.35966,,,,16384.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,32.0,1.0,3.0,0.0,1000000.0,10.0,True,128.0
RMaxAgent,sweep_c19,10,0.10353948399424548,0.019532440167042687,0.006176699918881461,0.0677290856838226,0.1359223276376724,0.1016569212079048,0.09228976257145398,0.11776021867990492,,RMaxAgent,1e-08,0.99,,,,,,,457.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c18,10,0.10289279762655494,0.3133696962645967,0.09909619898712846,0.0,0.994468629360199,0.0020491802133619,0.0,0.0020491802133619,,BMFRmaxAgent,,0.99,,,,,,,85.0,,,,0.01,0.0224745,,,2048.0,ReplayBuffer,,0.0,0.0,2048.0,512.0,1.0,8.0,0.0,1000000.0,6.0,True,64.0
RMaxAgent,sweep_c42,10,0.10278906151652334,0.01224514411734954,0.0038722545687836694,0.0813492089509964,0.1247563362121582,0.10117338225245476,0.09598460607230658,0.1106805596500635,,RMaxAgent,1e-08,0.99,,,,,,,461.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c54,10,0.10237054303288455,0.018005426905216625,0.005693815926416121,0.0793650820851326,0.1359223276376724,0.1005882285535335,0.0903295055031776,0.10474655590951434,,RMaxAgent,1e-08,0.99,,,,,,,468.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c31,10,0.10226319059729572,0.013612235872842564,0.004304566940563265,0.077534794807434,0.1208577007055282,0.1040067970752716,0.0941638760268688,0.11329372040927407,,RMaxAgent,1e-08,0.99,,,,,,,466.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c3,10,0.10217098146677013,0.013471258783502,0.0042599860705415426,0.0813492089509964,0.1208577007055282,0.1076337434351444,0.0928754825145006,0.11159277521073813,,RMaxAgent,1e-08,0.99,,,,,,,456.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c91,10,0.10193632096052166,0.013312761526025898,0.00420986483689008,0.0826771631836891,0.126953125,0.10125654563307755,0.09153070114552966,0.11083728261291978,,RMaxAgent,1e-08,0.99,,,,,,,470.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c56,10,0.10100102424621578,0.011056283781167096,0.0034963039205666686,0.0885826796293258,0.1179883927106857,0.09724409505724906,0.09220212697982783,0.11122556589543812,,RMaxAgent,1e-08,0.99,,,,,,,495.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c7,10,0.10100102424621578,0.011056283781167096,0.0034963039205666686,0.0885826796293258,0.1179883927106857,0.09724409505724906,0.09220212697982783,0.11122556589543812,,RMaxAgent,1e-08,0.99,,,,,,,495.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c67,10,0.10067767202854153,0.012933623668060104,0.004089970919053147,0.0815109312534332,0.1213307231664657,0.1001968495547771,0.09090987965464585,0.11052255891263481,,RMaxAgent,1e-08,0.99,,,,,,,469.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c82,10,0.10042983666062351,0.009476685089884074,0.002996790955219118,0.0848126262426376,0.1169590651988983,0.10331540927290911,0.09265363402664654,0.10534131526947019,,RMaxAgent,1e-08,0.99,,,,,,,445.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c96,10,0.10012593567371367,0.011680997230261137,0.0036938556589743506,0.0882352963089943,0.1199226304888725,0.09597364440560341,0.09126629866659638,0.10583055205643173,,RMaxAgent,1e-08,0.99,,,,,,,496.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c15,10,0.10012593567371367,0.011680997230261137,0.0036938556589743506,0.0882352963089943,0.1199226304888725,0.09597364440560341,0.09126629866659638,0.10583055205643173,,RMaxAgent,1e-08,0.99,,,,,,,496.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c43,10,0.10007118582725523,0.01584326810122617,0.005010081278056582,0.0715705752372741,0.121387280523777,0.1046989895403385,0.08858267962932585,0.10941987112164495,,RMaxAgent,1e-08,0.99,,,,,,,436.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c65,10,0.09965926110744475,0.012079387824264492,0.0038198378265181525,0.0755467191338539,0.1156862750649452,0.102339182049036,0.0946526993066072,0.10559921525418756,,RMaxAgent,1e-08,0.99,,,,,,,471.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c11,10,0.09965926110744473,0.012079387824264492,0.0038198378265181525,0.0755467191338539,0.1156862750649452,0.102339182049036,0.0946526993066072,0.10559921525418756,,RMaxAgent,1e-08,0.99,,,,,,,471.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c0,10,0.0991717085242271,0.014059153694123895,0.004445894764780174,0.079207919538021,0.122568093240261,0.09667734801769251,0.09058765508234498,0.107782332226634,,RMaxAgent,1e-08,0.99,,,,,,,433.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
BMFRmaxAgent,sweep_c29,10,0.09868226647377014,0.31206072672478635,0.09868226647377014,0.0,0.9868226647377014,0.0,0.0,0.0,,BMFRmaxAgent,,0.99,,,,,,,46.0,,,,0.01,0.0039634,,,2048.0,ReplayBuffer,,0.0,0.0,2048.0,2048.0,1.0,2.0,0.0,1000000.0,37.0,True,8.0
QLearningAgent,sweep_c27,10,0.0986047219485044,0.04079591950888222,0.01290080248889656,0.0439121760427951,0.1790235042572021,0.087617564946413,0.07244671508669852,0.11472984775900838,61476.0,QLearningAgent,,0.99,,,,0.0301347,0.550157,0.0,,,,epsilon_greedy,,0.850828,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c92,10,0.09819915667176242,0.008764712761215931,0.002771645536258585,0.0851063802838325,0.1092278733849525,0.09732237830758089,0.09077696874737733,0.10705331526696679,474437.0,QLearningAgent,,0.99,,,,0.108879,0.904505,0.0,,,,epsilon_greedy,,0.000180066,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,1.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c12,10,0.0979134030640125,0.01478090137111774,0.004674131420303779,0.079207919538021,0.1220930218696594,0.0991178415715694,0.0834980234503746,0.109590295702219,,RMaxAgent,1e-08,0.99,,,,,,,402.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c75,10,0.09791340306401249,0.01478090137111774,0.004674131420303779,0.079207919538021,0.1220930218696594,0.0991178415715694,0.0834980234503746,0.109590295702219,,RMaxAgent,1e-08,0.99,,,,,,,402.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c98,10,0.09756807163357731,0.013242386708540804,0.004187610365572926,0.0756972134113311,0.120388351380825,0.0991239845752716,0.09260101430118077,0.10531515441834925,,RMaxAgent,1e-08,0.99,,,,,,,412.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,9.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c95,10,0.09756807163357731,0.013242386708540804,0.004187610365572926,0.0756972134113311,0.120388351380825,0.0991239845752716,0.09260101430118077,0.10531515441834925,,RMaxAgent,1e-08,0.99,,,,,,,412.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,6.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c29,10,0.09716687425971028,0.013376327664456168,0.004229966214840201,0.0749506875872612,0.115234375,0.09872680902481075,0.08772655390202992,0.1078488379716873,,RMaxAgent,1e-08,0.99,,,,,,,410.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c26,10,0.09692193791270251,0.012192203512231615,0.0038555132794956485,0.0826771631836891,0.1169590651988983,0.09429425001144405,0.08889980055391784,0.10273972526192661,,RMaxAgent,1e-08,0.99,,,,,,,387.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c34,10,0.09691842794418332,0.01683752289779832,0.005324492251228117,0.0695825070142746,0.1339805871248245,0.0941176488995552,0.08925049193203445,0.10397618822753422,,RMaxAgent,1e-08,0.99,,,,,,,415.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c48,10,0.09675258994102476,0.021541431464694293,0.006811998748885097,0.0658682659268379,0.1369863003492355,0.0934190861880779,0.08485745638608932,0.1053921580314636,,DQNAgent,,0.99,175423.0,0.0695589,0.511709,,,,,0.00505507,7.4533,,,,128.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,256.0,1.0,8.0,0.0,1000000.0,50.0,True,128.0
RMaxAgent,sweep_c76,10,0.09567022696137424,0.014374885253497614,0.004545737850461937,0.0695825070142746,0.119140625,0.099893320351839,0.08699130639433855,0.10333180241286755,,RMaxAgent,1e-08,0.99,,,,,,,343.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,4.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c95,10,0.09520539343357085,0.013827476211618376,0.004372631912051048,0.0634920671582222,0.1154598817229271,0.09566074982285495,0.0924289785325527,0.10084100067615505,,DQNAgent,,0.99,333585.0,0.0481442,0.659825,,,,,0.00771475,4.16094,,,,1024.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,32.0,1.0,6.0,0.0,1000000.0,40.0,True,8192.0
RMaxAgent,sweep_c60,10,0.09506608620285986,0.013373853812192363,0.0042291839140653625,0.0788954645395279,0.1108949407935142,0.09510334581136701,0.08221506327390671,0.10855896770954129,,RMaxAgent,1e-08,0.99,,,,,,,444.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c36,10,0.09491917267441749,0.013119201883079835,0.00414865590341023,0.0752475261688232,0.119140625,0.09144454821944235,0.08880124799907205,0.09921414777636528,,RMaxAgent,1e-08,0.99,,,,,,,462.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c71,10,0.09457227140665049,0.012500310523763264,0.003952945271446426,0.0770751014351844,0.119140625,0.0955656245350837,0.08644400537014005,0.09927184507250783,,RMaxAgent,1e-08,0.99,,,,,,,431.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,3.0,0.0,1000000.0,1.0,True,0.0
QLearningAgent,sweep_c21,10,0.09442648068070407,0.012568915215361362,0.0039746399798087665,0.0736434087157249,0.1115311905741691,0.0936902463436126,0.08899271860718726,0.10477543435990805,79407.0,QLearningAgent,,0.99,,,,0.0155725,0.775107,0.0,,,,epsilon_greedy,,0.000188947,,True,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c88,10,0.09430851414799687,0.011484368833139424,0.0036316763002170794,0.0752475261688232,0.111328125,0.09359978511929509,0.08732195943593972,0.10342062823474404,,RMaxAgent,1e-08,0.99,,,,,,,446.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c74,10,0.09403495192527767,0.014530419082335544,0.004594921965695401,0.0712871253490448,0.1156862750649452,0.0947661586105823,0.08291642367839808,0.1040238533169031,,RMaxAgent,1e-08,0.99,,,,,,,423.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,8.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c64,10,0.09397834017872807,0.015589169014821066,0.004929728091615776,0.0715705752372741,0.1184466034173965,0.09665120765566826,0.07983558252453803,0.10146886855363843,,RMaxAgent,1e-08,0.99,,,,,,,413.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,2.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c9,10,0.0938052453100681,0.01341286128479595,0.004241519159984758,0.065476194024086,0.1128404662013053,0.09566306695342061,0.08706279285252093,0.10316024534404275,,DQNAgent,,0.99,485117.0,0.197286,0.830323,,,,,2.81269e-06,12.6527,,,,64.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,1024.0,1.0,0.0,0.0,1000000.0,46.0,True,512.0
RMaxAgent,sweep_c13,10,0.09230552911758419,0.013281519451777858,0.00419998522554489,0.0717131495475769,0.1179883927106857,0.09288537502288816,0.083124291151762,0.09730898588895798,,RMaxAgent,1e-08,0.99,,,,,,,425.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,5.0,0.0,1000000.0,1.0,True,0.0
RMaxAgent,sweep_c70,10,0.09041042774915692,0.012772493396396316,0.004039017053207221,0.0677290856838226,0.1111111119389534,0.09010851383209226,0.08341730386018745,0.0960233137011528,,RMaxAgent,1e-08,0.99,,,,,,,369.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,7.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c87,10,0.09003807343542572,0.034222195636741636,0.010822008474397985,0.052208837121725,0.1439539343118667,0.0821687392890453,0.06064076721668238,0.12126911990344523,,DQNAgent,,0.99,357780.0,0.145218,0.398285,,,,,0.00187559,14.5631,,,,512.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,128.0,1.0,9.0,0.0,1000000.0,30.0,True,16.0
RMaxAgent,sweep_c81,10,0.09002077803015705,0.01281435521001291,0.0040522549210086104,0.0734127014875412,0.1091617941856384,0.09037327766418454,0.07821782305836672,0.09950980544090268,,RMaxAgent,1e-08,0.99,,,,,,,424.0,,,,0.01,,,,1.0,ReplayBuffer,,0.0,0.0,2048.0,1.0,1.0,0.0,0.0,1000000.0,1.0,True,0.0
DQNAgent,sweep_c14,10,0.08985705375671385,0.017992369447157666,0.005689686795624278,0.061999998986721,0.1245136186480522,0.08793524652719495,0.07883730344474314,0.1006384920328855,,DQNAgent,,0.99,206106.0,0.0709173,0.724437,,,,,0.00149623,5.61509,,,,128.0,,131072.0,FlatteningReplayBuffer,"(16, 16, 3)",0.0,0.0,2048.0,16.0,1.0,9.0,0.0,1000000.0,39.0,True,2.0
