agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DRMAgent,sweep_c132,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,21.0,2.74685e-05,0.642617,,,1.0,4096.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,4,4,0,1000000,1,True,16
DRMAgent,sweep_c108,5,7.193489291238428e-05,6.953081640102852e-05,3.109512640075141e-05,0.0,0.0001549832668388,9.134047286352144e-05,0.0,0.0001133507248596,DRMAgent,0.99,,,,5.0,5.0,0.000423479,1.04462,,,1.0,8192.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,2048,8,2,0,1000000,8,True,2
RMaxNFQAgent,sweep_c140,5,6.665137698290474e-05,7.570629040643533e-05,3.385688233462592e-05,0.0,0.0001524989347672,3.7723697460023686e-05,0.0,0.0001430342526873,RMaxNFQAgent,0.99,,,,5.0,,0.0664603,0.677296,419.0,27.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,4,1,0,1000000,4,True,16
DRMAgent,sweep_c171,5,6.520087335954e-05,9.842633481203317e-05,4.4017595083172025e-05,0.0,0.0002215996209997,0.0,0.0,0.000104404745798,DRMAgent,0.99,,,,5.0,321.0,0.0385661,0.114458,,,1.0,64.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,2,3,0,1000000,16,True,4
DRMAgent,sweep_c194,5,6.409835550584406e-05,0.00012196871830301582,5.4546069050813227e-05,0.0,0.0002800185466185,0.0,0.0,4.0473230910720304e-05,DRMAgent,0.99,,,,5.0,57.0,3.30977e-05,3.45588,,,1.0,32768.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,1,True,32
DRMAgent,sweep_c57,5,6.274612023842841e-05,4.8374675590536003e-05,2.1633812601987656e-05,0.0,0.0001261588331544,5.696015796274878e-05,3.92711372114718e-05,9.134047286352144e-05,DRMAgent,0.99,,,,5.0,131.0,7.86985e-05,17.2117,,,1.0,8192.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,1024,8,3,0,1000000,8,True,1
DRMAgent,sweep_c185,5,5.946270903222444e-05,8.34730206240331e-05,3.7330269680515986e-05,0.0,0.0002022157568717,3.92711372114718e-05,0.0,5.582665107795037e-05,DRMAgent,0.99,,,,5.0,266.0,0.0196688,17.5551,,,1.0,512.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,4,0,0,1000000,16,True,16
DRMAgent,sweep_c137,5,5.5417500698224115e-05,7.439783763927738e-05,3.327172446808334e-05,0.0,0.0001808562083169,3.92711372114718e-05,0.0,5.696015796274878e-05,DRMAgent,0.99,,,,5.0,175.0,0.000158566,4.2585,,,1.0,1024.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,16,1,0,1000000,2,True,1024
RMaxNFQAgent,sweep_c133,5,4.498364723986015e-05,4.653332498533436e-05,2.0810335577259407e-05,0.0,9.430662612430751e-05,3.92711372114718e-05,0.0,9.134047286352144e-05,RMaxNFQAgent,0.99,,,,5.0,,0.0160669,1.03171,192.0,19.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,4,2,0,1000000,4,True,1024
DRMAgent,sweep_c184,5,4.490895225899294e-05,4.64345537663641e-05,2.07661637452918e-05,0.0,9.393315121997148e-05,3.92711372114718e-05,0.0,9.134047286352144e-05,DRMAgent,0.99,,,,5.0,146.0,0.021961,18.6756,,,1.0,128.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,8,1,0,1000000,4,True,1024
DRMAgent,sweep_c163,5,4.181273543508723e-05,2.457902622703095e-05,1.0992074692878275e-05,0.0,5.811667870148085e-05,5.471570329973474e-05,3.92711372114718e-05,5.696015796274878e-05,DRMAgent,0.99,,,,5.0,219.0,0.00289973,9.08645,,,1.0,32768.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,2,2,0,1000000,1,True,32
DRMAgent,sweep_c105,5,4.006947274319237e-05,6.760986650770865e-05,3.023605149218457e-05,0.0,0.0001560425298521,0.0,0.0,4.430483386386186e-05,DRMAgent,0.99,,,,5.0,234.0,0.123563,0.673699,,,1.0,1024.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,4,True,8
DRMAgent,sweep_c11,5,3.751435360754841e-05,3.902925237240119e-05,1.7454412283136798e-05,0.0,9.134047286352144e-05,3.92711372114718e-05,0.0,5.696015796274878e-05,DRMAgent,0.99,,,,5.0,388.0,5.52262e-06,18.4753,,,1.0,256.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,1024,4,0,0,1000000,16,True,256
DRMAgent,sweep_c100,5,3.751435360754841e-05,3.902925237240119e-05,1.7454412283136798e-05,0.0,9.134047286352144e-05,3.92711372114718e-05,0.0,5.696015796274878e-05,DRMAgent,0.99,,,,5.0,314.0,3.11673e-06,15.0547,,,1.0,16384.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,1024,1,0,0,1000000,8,True,1024
