agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxNFQAgent,sweep_c107,5,0.18905995631648684,0.4217609625255423,0.18861723649257078,0.0001579076779307,0.9435287714004515,0.000539434433449,0.0002735020243562,0.0008001660462468,RMaxNFQAgent,0.99,5,,0.000666763,12.6123,454.0,14.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,4,0,1000000,8,True,1
RMaxNFQAgent,sweep_c137,5,0.18725149804959068,0.4166969642288834,0.1863525476067163,0.0007054772577248,0.9326616525650024,0.0009794931393116,0.000864268396981,0.0010465988889336,RMaxNFQAgent,0.99,5,,7.66877e-06,10.4543,90.0,40.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,3,0,1000000,8,True,512
DRMAgent,sweep_c131,5,0.18523438936099407,0.285462200012828,0.12766257684706495,0.0067922952584922,0.693047821521759,0.0766927227377891,0.068718634545803,0.080920472741127,DRMAgent,0.99,5,461.0,4.2373e-05,15.8019,,,1.0,16384.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,1,0,1000000,8,True,256
DRMAgent,sweep_c108,5,0.18445637609038384,0.4123075129691039,0.18438952532655847,3.7723697460023686e-05,0.9220144748687744,6.894492253195494e-05,3.887842467520386e-05,0.0001218585384776,DRMAgent,0.99,5,257.0,6.5109e-05,8.93524,,,1.0,64.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,1,0,1000000,8,True,1
RMaxNFQAgent,sweep_c89,5,0.17951674129581077,0.16424113811789662,0.07345086990670974,0.0003370454360265,0.3170506656169891,0.275468111038208,0.0003796540258917,0.3043482303619385,RMaxNFQAgent,0.99,5,,0.000248249,8.62661,281.0,73.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,4,0,1000000,4,True,1024
DRMAgent,sweep_c116,5,0.17734944722033102,0.39368219313755004,0.1760600290773526,0.0,0.8815835118293762,0.0006732255569659,0.0004033658478874,0.0040871328674256,DRMAgent,0.99,5,18.0,2.15638e-05,17.4331,,,1.0,128.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,2,True,8
DRMAgent,sweep_c142,5,0.1713674993079621,0.3829591454601034,0.17126453637080422,6.894492253195494e-05,0.8564256429672241,0.0001218585384776,8.318325853906572e-05,0.0001378668530378,DRMAgent,0.99,5,491.0,1.79553e-05,13.2509,,,1.0,256.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,4,0,1000000,8,True,256
DRMAgent,sweep_c10,5,0.16996434078027955,0.3790782969741579,0.16952896816581398,0.0001448228867957,0.848080039024353,0.0004127944703213,0.0003076974244322,0.0008763500954955,DRMAgent,0.99,5,301.0,4.35863e-05,11.9661,,,1.0,128.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,4,0,1000000,16,True,8
DRMAgent,sweep_c96,5,0.16904021466034458,0.3730784884439752,0.16684577222071964,0.0002766106917988,0.836418092250824,0.0026013192255049,0.0015920501900836,0.0043130009435117,DRMAgent,0.99,5,492.0,0.000383867,2.93709,,,1.0,16384.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,1,True,128
DRMAgent,sweep_c3,5,0.15527222959790377,0.3468155955060814,0.1551006494417337,9.968843369279055e-05,0.7756748199462891,0.0002008291630772,0.0001450890267733,0.0002407214196864,DRMAgent,0.99,5,159.0,3.65468e-06,17.9869,,,1.0,128.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,8,True,256
DRMAgent,sweep_c1,5,0.15205152482521947,0.33968714328038263,0.15191270869152929,0.0,0.7597023248672485,0.0001250479836016,0.0001110954981413,0.000319155777106,DRMAgent,0.99,5,425.0,5.35267e-05,7.22518,,,1.0,8192.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,3,0,1000000,2,True,16
RMaxNFQAgent,sweep_c123,5,0.15187522526830433,0.13711422954845354,0.06131934759057048,0.0009423112496733,0.2585200369358063,0.2454257160425186,0.0025798790156841,0.2519081830978393,RMaxNFQAgent,0.99,5,,1.17539e-05,5.3999,103.0,155.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,1,0,1000000,8,True,16
RMaxNFQAgent,sweep_c192,5,0.14216248542070384,0.06411013595038285,0.028670924406361827,0.0792102441191673,0.2334515303373336,0.1190159693360328,0.097173161804676,0.1819615215063095,RMaxNFQAgent,0.99,5,,0.000142752,19.7513,185.0,61.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,4,0,1000000,1,True,4
RMaxNFQAgent,sweep_c25,5,0.13392569513671332,0.2972168299956266,0.1329194071854439,4.998374060960487e-05,0.6655967831611633,0.0002782089577522,0.000145934667671,0.0035575651563704,RMaxNFQAgent,0.99,5,,0.00251823,13.4793,226.0,7.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,3,0,1000000,8,True,512
DRMAgent,sweep_c120,5,0.13070223666727537,0.25877474529595346,0.11572758426838917,0.0004590353928506,0.5926641821861267,0.0182015933096408,0.001084913033992,0.0411014594137668,DRMAgent,0.99,5,84.0,9.85173e-05,13.1271,,,1.0,1024.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,8,True,1024
RMaxNFQAgent,sweep_c16,5,0.12864908543415363,0.12492760335550575,0.055869322673808335,0.0022521002683788,0.3236845433712005,0.1004513800144195,0.0501202195882797,0.1667371839284896,RMaxNFQAgent,0.99,5,,3.50459e-05,4.79898,361.0,88.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,2
DRMAgent,sweep_c195,5,0.11804813668131826,0.1832645806187192,0.08195841202628931,0.0322006084024906,0.44585120677948,0.0372563377022743,0.0359195955097675,0.0390129350125789,DRMAgent,0.99,5,407.0,0.011323,18.3762,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,128
RMaxNFQAgent,sweep_c151,5,0.10353289991617198,0.0025089048343083847,0.0011220163517182788,0.1014448404312133,0.1074013039469719,0.1024487763643264,0.1016954630613327,0.1046741157770156,RMaxNFQAgent,0.99,5,,0.0149322,2.05312,75.0,122.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,3,0,1000000,1,True,4096
RMaxNFQAgent,sweep_c193,5,0.10210458934307096,0.003729724401984173,0.0016679834600352725,0.097578190267086,0.1068555116653442,0.1022045612335205,0.099440224468708,0.1044444590806961,RMaxNFQAgent,0.99,5,,0.0151928,7.08884,9.0,99.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,2048
RMaxNFQAgent,sweep_c74,5,0.10021941810846322,0.0019142569098677938,0.000856081715372615,0.0979494079947471,0.1028585731983184,0.1003363728523254,0.098879188299179,0.1010735481977462,RMaxNFQAgent,0.99,5,,0.0938748,19.6763,348.0,63.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,4,0,1000000,1,True,4096
DRMAgent,sweep_c163,5,0.0980777114629745,0.09047354390383885,0.040460998866859076,0.0239067114889621,0.245759516954422,0.0637101307511329,0.0367726050317287,0.1202395930886268,DRMAgent,0.99,5,346.0,0.0126981,3.33477,,,1.0,2048.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,1,True,512
RMaxNFQAgent,sweep_c88,5,0.09387041181325909,0.00208398002834658,0.0009319842014269782,0.0906221866607666,0.0963047742843627,0.0941394940018653,0.0935622826218605,0.0947233214974403,RMaxNFQAgent,0.99,5,,0.0060191,3.07856,440.0,11.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,3,0,1000000,1,True,4
RMaxNFQAgent,sweep_c145,5,0.092294704914093,0.002628706096666505,0.0011755931050028876,0.0887425914406776,0.0949639156460762,0.092299684882164,0.090795524418354,0.0946718081831932,RMaxNFQAgent,0.99,5,,0.00391603,0.928751,180.0,32.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,1,True,1
RMaxNFQAgent,sweep_c32,5,0.08977023214101788,0.0025435761243857813,0.0011375218240144134,0.0867029130458831,0.0934554859995842,0.0890458300709724,0.0887373834848404,0.0909095481038093,RMaxNFQAgent,0.99,5,,0.00999323,15.5576,214.0,24.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,16
DRMAgent,sweep_c101,5,0.08948203655891115,0.126329194767464,0.05649613340857204,0.0006995887379162,0.2730111181735992,0.0015676313778385,0.0008640072192065,0.1712678372859954,DRMAgent,0.99,5,203.0,0.000341723,7.14106,,,1.0,1024.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,0,0,1000000,16,True,2
RMaxNFQAgent,sweep_c184,5,0.08013996928930278,0.000941360480001864,0.00042098920492319986,0.0788986086845398,0.0813402757048606,0.0799301788210868,0.0797717049717903,0.0807590782642364,RMaxNFQAgent,0.99,5,,0.0104606,15.3993,366.0,24.0,,,,,1.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,4,0,1000000,1,True,8192
RMaxNFQAgent,sweep_c106,5,0.07148043530178254,0.08224665602261091,0.036781822757720094,0.000393799302401,0.2001967281103134,0.0652403756976127,0.0006332715274766,0.090938001871109,RMaxNFQAgent,0.99,5,,0.000610925,6.70568,256.0,31.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,2,0,1000000,2,True,2048
DRMAgent,sweep_c189,5,0.06906772635411465,0.12729319776505404,0.05692724865519703,0.0003062959876842,0.2935431003570556,0.0007727001211605,0.0007446456002071,0.0499718897044658,DRMAgent,0.99,5,459.0,0.0208,3.93845,,,1.0,128.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,4,0,1000000,2,True,4096
DRMAgent,sweep_c75,5,0.06634588809829436,0.12955193362025436,0.05793738603828583,0.000121624681924,0.2978260517120361,0.0141174746677279,0.0047981971874833,0.0148660922423005,DRMAgent,0.99,5,435.0,5.30141e-06,16.0069,,,1.0,4096.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,1,True,256
DRMAgent,sweep_c130,5,0.0654248001053929,0.05592753663166324,0.025011554744501726,0.0154094593599438,0.1616082936525344,0.0511440187692642,0.0446636602282524,0.0542985685169696,DRMAgent,0.99,5,66.0,0.0616241,18.6958,,,1.0,1024.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,256
RMaxNFQAgent,sweep_c53,5,0.06258487179875367,0.0008436206534149082,0.00037727862565170497,0.0617806799709796,0.0638144090771675,0.0623675882816314,0.0619243159890174,0.0630373656749725,RMaxNFQAgent,0.99,5,,0.0268331,4.24293,220.0,59.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,1,True,256
DRMAgent,sweep_c176,5,0.059913080185651724,0.002496600488922417,0.0011165136811779471,0.0569262020289897,0.0627559423446655,0.0600533485412597,0.0579263530671596,0.0619035549461841,DRMAgent,0.99,5,261.0,0.125993,19.1643,,,1.0,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,1,True,64
DRMAgent,sweep_c84,5,0.0532575666904449,0.003486705041410543,0.0015593018980170387,0.0480778813362121,0.0577799715101718,0.053476445376873,0.0527011528611183,0.0542523823678493,DRMAgent,0.99,5,306.0,0.123498,0.164319,,,1.0,512.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,4,0,1000000,1,True,2048
RMaxNFQAgent,sweep_c27,5,0.029740814352408003,0.03088856185227972,0.013813784805780854,0.0037211363669484,0.0717375800013542,0.0147062316536903,0.0052989735268056,0.0532401502132415,RMaxNFQAgent,0.99,5,,0.00156619,9.43011,6.0,41.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,1,True,256
DRMAgent,sweep_c155,5,0.020042343402747017,0.011948088716071984,0.005343347714067028,0.0001224817824549,0.0291836038231849,0.0229957066476345,0.018889183178544,0.0290207415819168,DRMAgent,0.99,5,309.0,1.69136e-06,16.1373,,,1.0,2048.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,1024
RMaxNFQAgent,sweep_c67,5,0.01962641370482736,0.04336363479863549,0.01939280703224487,0.0001642761926632,0.0971975699067115,0.000229498851695,0.0002136907569365,0.0003270328161306,RMaxNFQAgent,0.99,5,,0.000153666,12.9992,83.0,66.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,4,0,1000000,4,True,1
RMaxNFQAgent,sweep_c169,5,0.00972155524650584,0.01940976797161655,0.008680312122406561,0.0004238752881065,0.044405099004507,0.0006403219304047,0.0005271208938211,0.0026113591156899,RMaxNFQAgent,0.99,5,,5.95178e-05,8.85972,6.0,144.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,2,0,1000000,16,True,256
DRMAgent,sweep_c165,5,0.0076370026916265,0.0006260818696202153,0.0002799923239901923,0.0067890849895775,0.0082607176154851,0.0078361369669437,0.0071913008578121,0.0081077730283141,DRMAgent,0.99,5,254.0,0.0289115,8.67701,,,1.0,32768.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,2,True,512
DRMAgent,sweep_c190,5,0.00687165745766828,0.009335820591870336,0.004175105893832878,0.0002651532122399,0.0206505730748176,0.0004833625280298,0.0003965063078794,0.0125626921653747,DRMAgent,0.99,5,235.0,0.000947022,18.2621,,,1.0,2048.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,16,True,1
DRMAgent,sweep_c59,5,0.00682629654183978,0.00325957458439413,0.00145772606968718,0.0026866733096539,0.0097373491153121,0.0085032805800437,0.0039586275815963,0.0092455521225929,DRMAgent,0.99,5,493.0,0.0180864,16.3806,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,1,0,1000000,2,True,8192
DRMAgent,sweep_c63,5,0.00675667757168408,0.003598777380620683,0.0016094221717912961,0.0035112220793962,0.0120305540040135,0.0054269614629447,0.0040150666609406,0.0087995836511254,DRMAgent,0.99,5,259.0,0.000150776,10.0983,,,1.0,16384.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,16,True,4096
DRMAgent,sweep_c18,5,0.00667708916589612,0.00245301569144724,0.0010970219671899355,0.002701521385461,0.0087321065366268,0.0069600529968738,0.0063513312488794,0.0086404336616396,DRMAgent,0.99,5,466.0,0.217369,13.6437,,,1.0,32768.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,2,True,512
DRMAgent,sweep_c129,5,0.0046025816584005395,0.005026836686042293,0.002248069708356067,0.0018673748709261,0.0134816709905862,0.0020117247477173,0.0018954159459099,0.0037567217368632,DRMAgent,0.99,5,419.0,0.000271077,0.883099,,,1.0,4096.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,4,0,1000000,8,True,8
DRMAgent,sweep_c132,5,0.00431393114849922,0.00029494645597103185,0.0001319040650547752,0.0039225164800882,0.0046782880090177,0.0042962254956364,0.0041621048003435,0.0045105209574103,DRMAgent,0.99,5,310.0,0.000429898,5.52367,,,1.0,1024.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,3,0,1000000,16,True,4096
DRMAgent,sweep_c182,5,0.00413320733932772,0.0020135384930236545,0.0009004817891426754,0.0007700742571614,0.0059193354099988,0.004584873560816,0.0040328400209546,0.0053589134477078,DRMAgent,0.99,5,98.0,0.0122406,9.47493,,,1.0,16384.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,4,True,64
DRMAgent,sweep_c121,5,0.00407080310396844,0.000355173776279061,0.00015883854151705655,0.003657083492726,0.0044976044446229,0.0039463406428694,0.0038719580043107,0.0043810289353132,DRMAgent,0.99,5,114.0,0.340292,11.1996,,,1.0,4096.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,2,True,32
DRMAgent,sweep_c180,5,0.004025840386748279,0.0013794955284917557,0.0006169291552729127,0.0026547461748123,0.0062956628389656,0.0037005695048719,0.0033455316442996,0.004132691770792,DRMAgent,0.99,5,425.0,0.00174385,14.2387,,,1.0,32768.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,8,True,128
DRMAgent,sweep_c33,5,0.004004651866853179,0.00021216937141460646,9.488502744529214e-05,0.0037685767747461,0.0043412805534899,0.0039705340750515,0.0039096190594136,0.0040332488715648,DRMAgent,0.99,5,271.0,0.110479,12.1192,,,1.0,16384.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,8,True,32
DRMAgent,sweep_c19,5,0.003978182375431021,0.0013928261838946465,0.0006228908056060105,0.0023773033171892,0.005933198146522,0.0034376424737274,0.0033415202051401,0.0048012477345764,DRMAgent,0.99,5,426.0,0.00191575,1.92148,,,1.0,4096.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,0,0,1000000,16,True,1
DRMAgent,sweep_c44,5,0.00383619056083256,0.0009588832732992969,0.00042882563631694735,0.0023808197584003,0.0046600103378295,0.0043269586749374,0.0033452077768743,0.0044679562561213,DRMAgent,0.99,5,189.0,0.0124367,15.6104,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,2,0,1000000,4,True,4
DRMAgent,sweep_c13,5,0.0036669181194155997,0.0004749473603680996,0.00021240291670343204,0.0029222194571048,0.0040797777473926,0.0039071813225746,0.003472548443824,0.003952863626182,DRMAgent,0.99,5,201.0,0.0595619,5.58512,,,1.0,16384.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,16,True,8192
DRMAgent,sweep_c20,5,0.00352956410497424,0.0003509151501133921,0.00015693402599761754,0.0031681484542787,0.0041020442731678,0.0034661453682929,0.0033575338311493,0.0035539485979825,DRMAgent,0.99,5,100.0,0.299839,14.3905,,,1.0,256.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,3,0,1000000,1,True,1024
DRMAgent,sweep_c23,5,0.0034912010189145208,0.0014361005095163027,0.0006422436723601073,0.001156392507255,0.0048433486372232,0.0036043841391801,0.0033878420945256,0.0044640377163887,DRMAgent,0.99,5,52.0,0.00966989,4.06718,,,1.0,4096.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,8,True,8192
DRMAgent,sweep_c156,5,0.00339389187283808,0.0008623855215636732,0.0003856705298055968,0.002672838512808,0.0048152087256312,0.0032726938370615,0.0027490928769111,0.0034596254117786,DRMAgent,0.99,5,478.0,0.11725,1.88342,,,1.0,8192.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,2,True,128
RMaxNFQAgent,sweep_c62,5,0.00337542435154314,0.0004740535525324813,0.00021200319368757916,0.0027517664711922,0.0039701121859252,0.003364970209077,0.0031163732055574,0.0036738996859639,RMaxNFQAgent,0.99,5,,0.000755054,10.8312,461.0,18.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,3,0,1000000,16,True,4096
DRMAgent,sweep_c109,5,0.00335081852972504,0.0005310709299608485,0.00023750214005329736,0.0029152282513678,0.0041914624162018,0.0031675447244197,0.0029453595634549,0.003534497693181,DRMAgent,0.99,5,455.0,0.00346634,7.17249,,,1.0,64.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,16,True,2
DRMAgent,sweep_c57,5,0.0031218491261824403,0.002249502936195861,0.0010060082961838633,0.001164803863503,0.0060635637491941,0.0018669288838282,0.001503977109678,0.0050099720247089,DRMAgent,0.99,5,208.0,0.00434525,17.5654,,,1.0,4096.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,4,True,8192
DRMAgent,sweep_c83,5,0.0028890935122035,0.0022559559725671306,0.0010088941817813508,0.000371889444068,0.0048826383426785,0.0040050963871181,0.0005161556764505,0.0046696877107024,DRMAgent,0.99,5,184.0,0.00875802,7.02277,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,4,True,2
DRMAgent,sweep_c127,5,0.0028638820862397,0.0029258954994897013,0.0013085002463839345,0.0006595840095542,0.0065123382955789,0.0008100572158582,0.0007532184245064,0.0055842124857008,DRMAgent,0.99,5,212.0,0.379039,8.85816,,,1.0,8192.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,2,True,2
DRMAgent,sweep_c42,5,0.00278784510446708,0.001540947519114241,0.0006891326804998199,0.0007764119072817,0.0044970349408686,0.0024353510234504,0.0020682441536337,0.004162183497101,DRMAgent,0.99,5,254.0,0.0114737,12.8388,,,1.0,8192.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,2,True,8
DRMAgent,sweep_c110,5,0.00278499876148992,0.00038476457683880047,0.0001720719498290998,0.0023179769050329,0.0032809088006615,0.0026898505166172,0.0025763742160052,0.0030598833691328,DRMAgent,0.99,5,352.0,0.0874244,0.227827,,,1.0,4096.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,16,True,1
DRMAgent,sweep_c149,5,0.0027587749063968403,0.0004203723227928922,0.00018799621792487824,0.0021866713650524,0.0033472729846835,0.0027297455817461,0.0026380163617432,0.002892168238759,DRMAgent,0.99,5,457.0,0.179621,8.76074,,,1.0,8192.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,2,True,1024
DRMAgent,sweep_c151,5,0.002732490026392,0.0011239602806623185,0.0005026503183141373,0.0009442827431485,0.0039085038006305,0.0030719549395143,0.002468837890774,0.0032688707578927,DRMAgent,0.99,5,412.0,0.015573,15.2058,,,1.0,8192.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,8,True,64
RMaxNFQAgent,sweep_c139,5,0.00267407489009196,0.0006320093623099112,0.000282643179308251,0.0021084696054458,0.0036720347125083,0.0026289448142051,0.0021603829227387,0.0028005423955619,RMaxNFQAgent,0.99,5,,0.00233481,10.2201,322.0,56.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,0,0,1000000,16,True,512
RMaxNFQAgent,sweep_c103,5,0.0026587629807181203,0.0037055972329929658,0.0016571934620414795,0.000659532379359,0.0092615168541669,0.0011850749142467,0.0007313326350413,0.0014563581207767,RMaxNFQAgent,0.99,5,,0.000219363,11.0997,324.0,143.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,4,True,512
DRMAgent,sweep_c159,5,0.00262422899249936,0.0012023689814958988,0.0005377157553324032,0.0016323318704962,0.0046589570119977,0.0022766215261071,0.0018917225534096,0.0026615120004862,DRMAgent,0.99,5,396.0,0.00107318,5.32269,,,1.0,16384.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,3,0,1000000,8,True,64
DRMAgent,sweep_c152,5,0.002544902058434659,0.005415131964321851,0.002421720635871125,0.0,0.0122265890240669,7.034478767309338e-05,0.0,0.0004275764804333,DRMAgent,0.99,5,88.0,1.04166e-06,12.4747,,,1.0,256.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,3,0,1000000,2,True,2
DRMAgent,sweep_c188,5,0.00232996670529242,0.0006187906216364469,0.0002767315787636895,0.0015934981638565,0.0029760543256998,0.0022278574761003,0.0019052320858463,0.0029471914749592,DRMAgent,0.99,5,461.0,0.000361277,0.868163,,,1.0,256.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,1,0,1000000,16,True,1
DRMAgent,sweep_c38,5,0.00231850948184724,0.0003670461823439132,0.0001641480429205546,0.0019993251189589,0.0029510864987969,0.0022019171155989,0.0021759488154202,0.0022642698604613,DRMAgent,0.99,5,244.0,0.0735475,12.59,,,1.0,4096.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,8,True,4096
DRMAgent,sweep_c105,5,0.0020678601926192195,0.000713603172707807,0.0003191330406268358,0.0015819877153262,0.0032376633025705,0.0016531153814867,0.0015984816709533,0.0022680528927594,DRMAgent,0.99,5,380.0,0.0273486,5.91586,,,1.0,1024.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,2,True,4
DRMAgent,sweep_c144,5,0.0019513364939484402,0.0014442427903430428,0.0006458850110442041,0.0003542152408044,0.0034013318363577,0.0019233073107898,0.0006835652166046,0.0033942628651857,DRMAgent,0.99,5,163.0,0.0299084,18.8811,,,1.0,4096.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,1,0,1000000,4,True,2048
DRMAgent,sweep_c41,5,0.0018516843905672202,0.0002953858017840462,0.0001321005464754812,0.0014401376247406,0.0022754536475986,0.001847893348895,0.0018452273216098,0.0018497100099921,DRMAgent,0.99,5,162.0,0.247793,18.206,,,1.0,32768.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,16,True,1024
RMaxNFQAgent,sweep_c101,5,0.00183689959812906,0.0001831952011985452,8.192738460633959e-05,0.0016091930447146,0.0020431445445865,0.0018743154359981,0.001690489356406,0.0019673556089401,RMaxNFQAgent,0.99,5,,0.00109949,10.8386,60.0,128.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,8,True,8192
